t,px,py,vx,vy,hx,hy,ax,ay,action_hx,action_hy,ai_error_avg
12.396,0.374331,0.575401,0.328295,0.573588,0.085701,0.378434,0.789534,0.512265,0.691280,0.722587,1.767111
12.412,0.367659,0.579404,0.328467,0.573514,0.077485,0.366410,0.790420,0.528217,-0.691280,-0.722587,1.766602
12.429,0.361386,0.583168,0.328638,0.573441,0.086215,0.379185,0.792237,0.545026,0.691280,0.722587,1.766184
12.446,0.354727,0.587164,0.328810,0.573367,0.077998,0.367162,0.793163,0.560973,-0.691280,-0.722587,1.765724
12.462,0.348467,0.590920,0.328981,0.573294,0.077998,0.367162,0.793888,0.576941,0.000000,0.000000,1.765268
12.478,0.342212,0.594673,0.329152,0.573221,0.090097,0.372230,0.794951,0.593876,0.958029,0.286672,1.764854
12.495,0.335574,0.598656,0.329323,0.573147,0.078541,0.365100,0.795252,0.610871,-0.915073,-0.403288,1.764403
12.512,0.328942,0.602635,0.329494,0.573074,0.090868,0.368943,0.795683,0.627860,0.976091,0.217362,1.763981
12.529,0.322316,0.606610,0.329664,0.573001,0.078541,0.365100,0.795553,0.644859,-0.976091,-0.217362,1.763535
12.546,0.315697,0.610582,0.329834,0.572928,0.090727,0.360459,0.795139,0.661849,0.964934,-0.262491,1.763086
12.563,0.309085,0.614549,0.330005,0.572855,0.078541,0.365100,0.794456,0.678822,-0.964934,0.262491,1.762635
12.580,0.302480,0.618512,0.330175,0.572782,0.090727,0.360459,0.793434,0.695762,0.964934,-0.262491,1.762176
12.597,0.295881,0.622471,0.330344,0.572710,0.078541,0.365100,0.792158,0.712668,-0.964934,0.262491,1.761714
12.614,0.289289,0.626427,0.330514,0.572637,0.090727,0.360459,0.790644,0.729535,0.964934,-0.262491,1.761252
12.630,0.282703,0.630378,0.330684,0.572564,0.079258,0.364827,0.788923,0.745353,-0.964934,0.262491,1.760782
12.647,0.276511,0.634094,0.330853,0.572492,0.091443,0.360186,0.786987,0.762135,0.964934,-0.262491,1.760319
12.663,0.269938,0.638037,0.331022,0.572419,0.079975,0.364554,0.784846,0.777852,-0.964934,0.262491,1.759845
12.679,0.263758,0.641745,0.331191,0.572347,0.091443,0.360186,0.782668,0.793559,0.964934,-0.262491,1.759384
12.695,0.257585,0.645449,0.331360,0.572274,0.079975,0.364554,0.780205,0.809183,-0.964934,0.262491,1.758913
12.711,0.251417,0.649150,0.331528,0.572202,0.091443,0.360186,0.777716,0.824799,0.964934,-0.262491,1.758454
12.728,0.245256,0.652846,0.331697,0.572130,0.079258,0.364827,0.774772,0.841291,-0.964934,0.262491,1.757986
12.745,0.238716,0.656770,0.331865,0.572058,0.091443,0.360186,0.771786,0.857769,0.964934,-0.262491,1.757529
12.762,0.232183,0.660690,0.332033,0.571986,0.079258,0.364827,0.768524,0.874144,-0.964934,0.262491,1.757065
12.780,0.225656,0.664606,0.332201,0.571914,0.091443,0.360186,0.765205,0.890497,0.964934,-0.262491,1.756610
12.797,0.219136,0.668518,0.332369,0.571842,0.079258,0.364827,0.761695,0.906771,-0.964934,0.262491,1.756154
12.813,0.212623,0.672426,0.332537,0.571770,0.091443,0.360186,0.758063,0.922993,0.964934,-0.262491,1.755701
12.830,0.206115,0.676331,0.332704,0.571698,0.079258,0.364827,0.754319,0.939165,-0.964934,0.262491,1.755253
12.847,0.199615,0.680231,0.332871,0.571626,0.090727,0.360459,0.750651,0.944000,0.964934,-0.262491,1.754806
12.863,0.193503,0.683898,0.333039,0.571555,0.078541,0.365100,0.746797,0.944000,-0.964934,0.262491,1.754363
12.880,0.187015,0.687791,0.333206,0.571483,0.090727,0.360459,0.742770,0.944000,0.964934,-0.262491,1.753902
12.897,0.180534,0.691680,0.333372,0.571412,0.078541,0.365100,0.738823,0.944000,-0.964934,0.262491,1.753443
12.914,0.174059,0.695565,0.333539,0.571340,0.090727,0.360459,0.734640,0.944000,0.964934,-0.262491,1.752961
12.931,0.167591,0.699445,0.333705,0.571269,0.078541,0.365100,0.730544,0.944000,-0.964934,0.262491,1.752483
12.948,0.161129,0.703322,0.333872,0.571198,0.090727,0.360459,0.726147,0.944000,0.964934,-0.262491,1.751975
12.965,0.154674,0.707196,0.334038,0.571127,0.078541,0.365100,0.721862,0.944000,-0.964934,0.262491,1.751473
12.982,0.148225,0.711065,0.334204,0.571055,0.090727,0.360459,0.717248,0.944000,0.964934,-0.262491,1.750939
12.999,0.141783,0.714930,0.334370,0.570984,0.078541,0.365100,0.712748,0.944000,-0.964934,0.262491,1.750411
13.016,0.135347,0.718792,0.334535,0.570913,0.090727,0.360459,0.707935,0.944000,0.964934,-0.262491,1.749853
13.032,0.128917,0.722650,0.334701,0.570843,0.079258,0.364827,0.703502,0.944000,-0.964934,0.262491,1.749300
13.049,0.122872,0.726277,0.334866,0.570772,0.091443,0.360186,0.698498,0.944000,0.964934,-0.262491,1.748718
13.068,0.116456,0.730127,0.335031,0.570701,0.078541,0.365100,0.693328,0.944000,-0.964934,0.262491,1.748144
13.084,0.109668,0.734199,0.335196,0.570630,0.090868,0.368943,0.688233,0.944000,0.976091,0.217362,1.747547
13.100,0.103264,0.738041,0.335361,0.570560,0.079012,0.367759,0.683343,0.944000,-0.997465,-0.071158,1.746937
13.118,0.097243,0.741654,0.335526,0.570489,0.086887,0.381580,0.678097,0.944000,0.623589,0.781753,1.746321
13.134,0.090852,0.745489,0.335690,0.570419,0.075957,0.372724,0.672649,0.944000,-0.865507,-0.500897,1.745682
13.152,0.084468,0.749319,0.335854,0.570348,0.085195,0.384779,0.667086,0.944000,0.731517,0.681823,1.745030
13.168,0.078089,0.753146,0.336019,0.570278,0.076500,0.373433,0.661661,0.944000,-0.731517,-0.681823,1.744356
13.184,0.072092,0.756745,0.336183,0.570207,0.084052,0.387604,0.655755,0.944000,0.598008,0.801490,1.743666
13.200,0.065727,0.760564,0.336346,0.570137,0.075596,0.375910,0.650031,0.944000,-0.711457,-0.702729,1.742956
13.217,0.059742,0.764155,0.336510,0.570067,0.084581,0.388334,0.643777,0.944000,0.711457,0.702729,1.742227
13.234,0.053389,0.767967,0.336673,0.569997,0.073355,0.380237,0.637429,0.944000,-0.888957,-0.457991,1.741485
13.251,0.047043,0.771774,0.336837,0.569927,0.081499,0.392356,0.631289,0.944000,0.685237,0.728320,1.740724
13.267,0.041076,0.775355,0.337000,0.569857,0.068892,0.391325,0.624858,0.944000,-0.998297,-0.058340,1.739969
13.284,0.034742,0.779155,0.337163,0.569787,0.080235,0.399098,0.618153,0.944000,0.898177,0.439634,1.739184
13.301,0.028415,0.782951,0.337326,0.569718,0.070511,0.410379,0.611531,0.944000,-0.769954,0.638099,1.738405
13.318,0.022093,0.786744,0.337488,0.569648,0.078354,0.424237,0.604695,0.944000,0.621036,0.783782,1.737601
13.335,0.017143,0.790533,0.662349,0.569578,0.066346,0.429712,0.598185,0.944000,-0.950839,0.309686,1.736829
13.352,0.023451,0.794318,0.662187,0.569509,0.060070,0.443843,0.592372,0.944000,-0.528064,0.849204,1.736091
13.367,0.029383,0.797877,0.662024,0.569439,0.055639,0.459283,0.586835,0.944000,-0.372776,0.927921,1.735383
13.384,0.035308,0.801432,0.661862,0.569370,0.051494,0.475983,0.581264,0.944000,-0.328276,0.944582,1.734705
13.402,0.041598,0.805206,0.661701,0.569300,0.048087,0.493008,0.575890,0.944000,-0.269787,0.962920,1.734046
13.418,0.047881,0.808976,0.661539,0.569231,0.044565,0.509987,0.570627,0.944000,-0.278829,0.960341,1.733398
13.436,0.054158,0.812742,0.661377,0.569162,0.040830,0.526875,0.565476,0.944000,-0.295822,0.955243,1.732760
13.452,0.060428,0.816504,0.661216,0.569093,0.040000,0.543938,0.560412,0.944000,-0.261927,0.965088,1.732131
13.469,0.066693,0.820263,0.661055,0.569023,0.040000,0.560902,0.555433,0.944000,-0.281694,0.959504,1.731509
13.486,0.072951,0.824018,0.660894,0.568954,0.040000,0.577127,0.550540,0.944000,-0.397303,0.917687,1.730896
13.502,0.079203,0.827769,0.660733,0.568886,0.040000,0.588171,0.546003,0.944000,-0.747992,0.663707,1.730288
13.520,0.085081,0.831296,0.660572,0.568817,0.040000,0.587869,0.541224,0.944000,-0.999854,-0.017088,1.729685
13.536,0.091320,0.835039,0.660412,0.568748,0.040000,0.591554,0.540000,0.944000,-0.978035,0.208440,1.729086
13.552,0.097554,0.838779,0.660251,0.568679,0.040000,0.592295,0.540000,0.944000,-0.999007,0.044555,1.728489
13.568,0.103414,0.842296,0.660091,0.568610,0.040000,0.595092,0.540000,0.944000,-0.985781,0.168036,1.727896
13.584,0.109269,0.845808,0.659931,0.568542,0.040000,0.602424,0.540000,0.944000,-0.897689,0.440629,1.727306
13.601,0.115118,0.849318,0.659771,0.568473,0.040000,0.601719,0.540000,0.944000,-0.999104,-0.042321,1.726717
13.617,0.120961,0.852824,0.659611,0.568405,0.040000,0.613751,0.540000,0.944000,-0.690768,0.723076,1.726130
13.634,0.126798,0.856326,0.659451,0.568336,0.040000,0.614848,0.540000,0.944000,-0.998074,0.062040,1.725540
13.649,0.132994,0.860043,0.659292,0.568268,0.045802,0.629371,0.540000,0.944000,0.488139,0.872766,1.724947
13.666,0.138819,0.863539,0.659133,0.568200,0.057237,0.636874,0.540000,0.944000,0.905496,0.424354,1.724344
13.683,0.145003,0.867249,0.658974,0.568132,0.064396,0.650156,0.540000,0.944000,0.602330,0.798247,1.723732
13.699,0.150817,0.870737,0.658815,0.568063,0.077022,0.649804,0.540000,0.944000,0.999801,-0.019939,1.723112
13.716,0.156988,0.874440,0.658656,0.567995,0.082748,0.665563,0.540000,0.944000,0.453371,0.891322,1.722491
13.733,0.163153,0.878139,0.658497,0.567927,0.095027,0.669690,0.540000,0.944000,0.972372,0.233435,1.721864
13.750,0.169312,0.881834,0.658339,0.567859,0.100393,0.685694,0.540000,0.944000,0.424882,0.905249,1.721237
13.767,0.175464,0.885526,0.658180,0.567792,0.110713,0.695884,0.540000,0.944000,0.817233,0.576308,1.720605
13.784,0.181611,0.889213,0.658022,0.567724,0.119318,0.708825,0.540000,0.944000,0.681327,0.731979,1.719971
13.801,0.187751,0.892898,0.657864,0.567656,0.126467,0.722118,0.540000,0.944000,0.601503,0.798871,1.719333
13.816,0.193524,0.896362,0.657706,0.567588,0.133604,0.735424,0.540000,0.944000,0.600498,0.799626,1.718694
13.833,0.199292,0.899822,0.657548,0.567521,0.141096,0.749657,0.540000,0.944000,0.593245,0.805022,1.718054
13.850,0.205414,0.903495,0.657391,0.567453,0.147733,0.763460,0.540000,0.944000,0.558433,0.829549,1.717425
13.866,0.211170,0.906949,0.657234,0.567386,0.154947,0.777972,0.540000,0.944000,0.571230,0.820790,1.716815
13.883,0.217279,0.910615,0.657076,0.567318,0.161920,0.792713,0.540000,0.944000,0.552108,0.833772,1.716234
13.899,0.223383,0.914277,0.656919,0.567251,0.168366,0.806693,0.540000,0.944000,0.542375,0.840137,1.715680
13.916,0.229122,0.917720,0.656762,0.567184,0.174854,0.821862,0.540000,0.944000,0.513705,0.857967,1.715154
13.932,0.235213,0.921375,0.656606,0.567117,0.180749,0.836311,0.540000,0.944000,0.496012,0.868316,1.714654
13.949,0.240940,0.924811,0.656449,0.567050,0.186710,0.851897,0.540000,0.944000,0.472026,0.881585,1.714178
13.966,0.247019,0.928459,0.656293,0.566983,0.192640,0.867506,0.540000,0.944000,0.469596,0.882881,1.713729
13.983,0.253092,0.932103,0.656136,0.566916,0.198055,0.883479,0.540000,0.944000,0.428759,0.903419,1.713308
13.999,0.259159,0.935743,0.655980,0.566849,0.203177,0.898494,0.540000,0.944000,0.430942,0.902380,1.712898
14.016,0.264864,0.939165,0.655824,0.566782,0.208265,0.913533,0.540000,0.944000,0.428059,0.903751,1.712497
14.033,0.270563,0.942585,0.655668,0.566715,0.208265,0.913533,0.540000,0.944000,0.000000,0.000000,1.712101
14.049,0.276611,0.946214,0.655513,0.566648,0.208265,0.913533,0.540000,0.944000,0.000000,0.000000,1.711710
14.066,0.282654,0.949840,0.655357,0.566582,0.208265,0.913533,0.540000,0.944000,0.000000,0.000000,1.711323
14.082,0.288336,0.953249,0.655202,0.566515,0.208265,0.913533,0.540000,0.944000,0.000000,0.000000,1.710940
14.099,0.294366,0.956867,0.655047,0.566449,0.208265,0.913533,0.540044,0.944000,0.000000,0.000000,1.710560
14.116,0.300391,0.960482,0.654891,0.566382,0.208265,0.913533,0.540256,0.944000,0.000000,0.000000,1.710183
14.134,0.306410,0.964093,0.654737,0.566316,0.208265,0.913533,0.540605,0.944000,0.000000,0.000000,1.709807
14.150,0.312422,0.967700,0.654582,0.566249,0.208265,0.913533,0.541075,0.944000,0.000000,0.000000,1.709428
14.167,0.318429,0.971304,0.654427,0.566183,0.208265,0.913533,0.541667,0.944000,0.000000,0.000000,1.709048
14.184,0.324430,0.974905,0.654273,0.566117,0.208265,0.913533,0.542377,0.944000,0.000000,0.000000,1.708665
14.200,0.330424,0.976000,0.654119,0.433949,0.208265,0.913533,0.542329,0.944000,0.000000,0.000000,1.708224
14.218,0.336061,0.972618,0.653964,0.434015,0.208265,0.913533,0.542446,0.944000,0.000000,0.000000,1.707803
14.235,0.342395,0.968817,0.653811,0.434081,0.208265,0.913533,0.542745,0.944000,0.000000,0.000000,1.707405
14.252,0.348372,0.965231,0.653657,0.434147,0.208265,0.913533,0.543202,0.944000,0.000000,0.000000,1.707030
14.268,0.353991,0.961860,0.653503,0.434213,0.208265,0.913533,0.543829,0.944000,0.000000,0.000000,1.706677
14.284,0.359605,0.958492,0.653350,0.434279,0.208265,0.913533,0.544685,0.944000,0.000000,0.000000,1.706347
14.302,0.365564,0.954916,0.653196,0.434345,0.208265,0.913533,0.545813,0.944000,0.000000,0.000000,1.706043
14.319,0.371867,0.951135,0.653043,0.434410,0.220009,0.916089,0.547358,0.944000,0.988131,0.153611,1.705788
14.335,0.377464,0.947776,0.652890,0.434476,0.232511,0.918586,0.549607,0.944000,0.989978,0.141220,1.705583
14.352,0.383405,0.944212,0.652737,0.434541,0.245036,0.920848,0.552511,0.944000,0.991779,0.127964,1.705429
14.370,0.389339,0.940651,0.652584,0.434607,0.257589,0.922777,0.556101,0.944000,0.994031,0.109098,1.705328
14.386,0.395268,0.937093,0.652432,0.434672,0.270162,0.924432,0.560303,0.944000,0.995610,0.093604,1.705273
14.403,0.401192,0.933540,0.652279,0.434737,0.282753,0.925799,0.565146,0.944000,0.997008,0.077301,1.705265
14.421,0.407109,0.929989,0.652127,0.434803,0.295364,0.926739,0.570651,0.944000,0.998584,0.053193,1.705302
14.436,0.413020,0.926443,0.651975,0.434868,0.307247,0.927058,0.576448,0.944000,0.999816,0.019163,1.705381
14.453,0.418578,0.923108,0.651823,0.434933,0.319873,0.926700,0.583190,0.944000,0.999795,-0.020239,1.705498
14.469,0.424477,0.919568,0.651671,0.434998,0.331740,0.925767,0.589998,0.944000,0.998427,-0.056062,1.705645
14.486,0.430024,0.916240,0.651519,0.435063,0.344295,0.923850,0.597725,0.944000,0.994104,-0.108431,1.705820
14.502,0.435912,0.912708,0.651368,0.435128,0.356009,0.921036,0.605456,0.944000,0.985600,-0.169094,1.706023
14.519,0.441447,0.909386,0.651217,0.435193,0.368348,0.917272,0.614198,0.944000,0.977066,-0.212938,1.706252
14.535,0.447323,0.905861,0.651065,0.435258,0.379821,0.912924,0.622879,0.944000,0.965266,-0.261268,1.706504
14.552,0.452848,0.902546,0.650914,0.435322,0.391860,0.907585,0.632466,0.944000,0.953314,-0.301982,1.706773
14.569,0.458712,0.899027,0.650763,0.435387,0.403796,0.901810,0.642397,0.944000,0.945152,-0.326630,1.707056
14.586,0.480443,0.894708,0.965714,0.424046,0.414731,0.895290,0.653708,0.944000,0.920025,-0.391859,1.707390
14.602,0.497475,0.890819,0.965248,0.424122,0.425747,0.886644,0.665783,0.944000,0.872262,-0.489038,1.707719
14.619,0.515553,0.886691,0.964783,0.424198,0.435446,0.875322,0.677894,0.944000,0.768097,-0.640333,1.708042
14.636,0.533614,0.882568,0.964318,0.424274,0.442696,0.860846,0.690017,0.944000,0.574087,-0.818795,1.708359
14.653,0.551656,0.878448,0.963853,0.424349,0.448502,0.846326,0.701430,0.944000,0.488479,-0.872576,1.708670
14.669,0.568619,0.874575,0.963390,0.424425,0.454468,0.831934,0.712848,0.944000,0.501924,-0.864912,1.708973
14.685,0.585566,0.870705,0.962926,0.424501,0.460000,0.816734,0.724982,0.944000,0.510745,-0.859732,1.709269
14.702,0.603554,0.866598,0.962463,0.424576,0.460000,0.802799,0.736398,0.944000,0.546463,-0.837483,1.709558
14.718,0.620467,0.862737,0.962001,0.424652,0.460000,0.788814,0.748529,0.944000,0.611824,-0.790994,1.709837
14.735,0.638419,0.858638,0.961539,0.424727,0.460000,0.776494,0.759948,0.944000,0.672183,-0.740385,1.710105
14.751,0.655298,0.854784,0.961077,0.424802,0.460000,0.764644,0.771369,0.944000,0.702058,-0.712120,1.710360
14.767,0.672161,0.850934,0.960616,0.424877,0.460000,0.752630,0.783507,0.944000,0.733670,-0.679506,1.710598
14.784,0.690059,0.846847,0.960156,0.424952,0.460000,0.741023,0.795650,0.944000,0.754303,-0.656526,1.710813
14.802,0.707939,0.842764,0.959695,0.425027,0.460000,0.728947,0.808505,0.943700,0.764089,-0.645110,1.711000
14.819,0.726852,0.838446,0.959236,0.425102,0.460000,0.717817,0.820633,0.942853,0.777003,-0.629497,1.711150
14.836,0.744697,0.834371,0.958776,0.425177,0.460000,0.707569,0.832017,0.941447,0.787856,-0.615860,1.711259
14.852,0.761475,0.830540,0.958318,0.425252,0.460000,0.696928,0.844060,0.939264,0.798604,-0.601857,1.711324
14.869,0.779284,0.826474,0.957859,0.425327,0.460000,0.686494,0.856060,0.936665,0.807284,-0.590164,1.711347
14.886,0.797075,0.822412,0.957402,0.425402,0.460000,0.676993,0.867350,0.934183,0.820941,-0.571013,1.711339
14.902,0.813803,0.818593,0.956944,0.425476,0.460000,0.667795,0.878637,0.931668,0.833366,-0.552722,1.711301
14.918,0.830514,0.814777,0.956487,0.425551,0.460000,0.658350,0.890625,0.928963,0.845345,-0.534221,1.711228
14.934,0.848252,0.810727,0.956031,0.425625,0.460000,0.649748,0.901903,0.926380,0.856002,-0.516973,1.711116
14.950,0.864929,0.806919,0.955575,0.425700,0.460000,0.641491,0.913178,0.923761,0.868200,-0.496215,1.710966
14.967,0.881590,0.803115,0.955119,0.425774,0.460000,0.633091,0.925153,0.920944,0.879943,-0.475080,1.710774
14.984,0.899275,0.799077,0.954664,0.425848,0.460000,0.625093,0.937115,0.918022,0.891803,-0.452423,1.710532
15.002,0.916942,0.795043,0.954209,0.425922,0.460000,0.616908,0.949766,0.914816,0.899356,-0.437217,1.710239
15.019,0.935629,0.790776,0.953755,0.425996,0.460000,0.609618,0.960000,0.911666,0.911045,-0.412307,1.709888
15.036,0.953261,0.786750,0.953301,0.426070,0.460000,0.602846,0.960000,0.908398,0.923732,-0.383040,1.709464
15.053,0.970875,0.782728,0.952848,0.426144,0.460000,0.596553,0.960000,0.904993,0.934500,-0.355962,1.708865
15.069,0.982857,0.778711,0.047605,0.426218,0.460000,0.591154,0.960000,0.904920,0.945904,-0.324448,1.708329
15.086,0.966312,0.774933,0.048057,0.426292,0.460000,0.586386,0.960000,0.905327,0.958077,-0.286510,1.707970
15.102,0.949784,0.771159,0.048509,0.426366,0.460000,0.582266,0.960000,0.906138,0.972469,-0.233032,1.707761
15.118,0.932241,0.767154,0.048961,0.426439,0.460000,0.579112,0.960000,0.907250,0.981868,-0.189565,1.707680
15.134,0.915745,0.763387,0.049412,0.426513,0.460000,0.576892,0.960000,0.908676,0.991062,-0.133399,1.707691
15.153,0.899267,0.759625,0.049862,0.426586,0.460000,0.576051,0.960000,0.910631,0.998989,-0.044964,1.707772
15.169,0.880747,0.755396,0.050312,0.426660,0.460000,0.576047,0.960000,0.912736,1.000000,-0.000211,1.707909
15.186,0.863273,0.751406,0.050762,0.426733,0.460000,0.577980,0.960000,0.915045,0.994007,0.109312,1.708083
15.203,0.845817,0.747421,0.051211,0.426806,0.460000,0.580839,0.960000,0.917493,0.986836,0.161724,1.708283
15.220,0.828378,0.743439,0.051660,0.426879,0.460000,0.584420,0.960000,0.920073,0.979270,0.202560,1.708503
15.236,0.810957,0.739461,0.052108,0.426953,0.460000,0.588154,0.960000,0.922564,0.974498,0.224395,1.708738
15.254,0.794577,0.735721,0.052556,0.427026,0.460000,0.593166,0.960000,0.925199,0.958984,0.283460,1.708982
15.276,0.777191,0.731751,0.053004,0.427099,0.460000,0.599910,0.960000,0.928431,0.951120,0.308820,1.709234
15.292,0.755735,0.726852,0.053451,0.427172,0.460000,0.605940,0.960000,0.931041,0.946703,0.322108,1.709492
15.309,0.737363,0.722657,0.053897,0.427244,0.460000,0.611535,0.960000,0.933271,0.948600,0.316479,1.709752
15.333,0.720028,0.718700,0.054343,0.427317,0.460000,0.617756,0.960000,0.935428,0.943173,0.332302,1.710014
15.346,0.701693,0.714513,0.054789,0.427390,0.460000,0.623366,0.960000,0.937253,0.948332,0.317279,1.710277
15.361,0.684393,0.710563,0.055234,0.427462,0.460000,0.628431,0.960000,0.938748,0.952545,0.304399,1.710540
15.378,0.668128,0.706849,0.055679,0.427535,0.460000,0.633460,0.960000,0.940134,0.958680,0.284487,1.710803
15.402,0.650862,0.702907,0.056123,0.427607,0.460000,0.639924,0.960000,0.941656,0.959272,0.282483,1.711066
15.416,0.628542,0.697810,0.056567,0.427680,0.460000,0.645466,0.960000,0.942623,0.949603,0.313454,1.711330
15.433,0.611311,0.693876,0.057011,0.427752,0.460000,0.651045,0.960000,0.943568,0.948897,0.315586,1.711596
15.452,0.594098,0.689946,0.057454,0.427824,0.460000,0.657498,0.960000,0.944000,0.938715,0.344694,1.711864
15.470,0.575890,0.685789,0.057896,0.427897,0.460000,0.664348,0.960000,0.944000,0.944217,0.329323,1.712133
15.491,0.555680,0.681174,0.058338,0.427969,0.460000,0.670666,0.960000,0.944000,0.952744,0.303774,1.712401
15.514,0.535490,0.676564,0.058780,0.428041,0.460000,0.676832,0.960000,0.944000,0.963004,0.269485,1.712667
15.535,0.513303,0.671498,0.059221,0.428113,0.460000,0.682209,0.960000,0.944000,0.971994,0.235006,1.712931
15.556,0.545225,0.659929,1.041316,0.349167,0.460000,0.685595,0.960000,0.936129,0.983508,0.180862,1.713022
15.571,0.567496,0.651241,1.040775,0.349318,0.460000,0.687831,0.960000,0.929183,0.991966,0.126508,1.713117
15.593,0.588509,0.643044,1.040234,0.349468,0.460000,0.684094,0.960000,0.920670,0.986566,-0.163361,1.713211
15.614,0.615675,0.632447,1.039694,0.349619,0.460000,0.672776,0.960000,0.912977,0.855266,-0.518188,1.713298
15.634,0.641581,0.622341,1.039154,0.349769,0.460000,0.659350,0.960000,0.906113,0.763754,-0.645507,1.713379
15.658,0.666228,0.612727,1.038615,0.349920,0.460000,0.644674,0.960000,0.899949,0.708621,-0.705590,1.713457
15.673,0.690850,0.603121,1.038076,0.350070,0.460000,0.632146,0.960000,0.895030,0.705638,-0.708572,1.713521
15.688,0.711758,0.594965,1.037538,0.350220,0.460000,0.619062,0.960000,0.889913,0.715167,-0.698954,1.713565
15.708,0.733874,0.586338,1.037001,0.350369,0.460000,0.605376,0.960000,0.884184,0.721342,-0.692579,1.713572
15.726,0.757195,0.577240,1.036464,0.350519,0.460000,0.591920,0.960000,0.878058,0.732320,-0.680961,1.713533
15.744,0.780493,0.568152,1.035927,0.350668,0.460000,0.580081,0.960000,0.872270,0.742651,-0.669679,1.713444
15.760,0.801318,0.560028,1.035391,0.350818,0.460000,0.568559,0.960000,0.866179,0.758510,-0.651661,1.713303
15.780,0.822121,0.551913,1.034856,0.350967,0.460000,0.557363,0.960000,0.859764,0.773929,-0.633272,1.713103
15.797,0.842904,0.543805,1.034321,0.351116,0.460000,0.544805,0.960000,0.851827,0.797157,-0.603772,1.712838
15.813,0.867330,0.534277,1.033787,0.351265,0.460000,0.535431,0.960000,0.845154,0.826256,-0.563295,1.712490
15.830,0.886852,0.526662,1.033253,0.351414,0.460000,0.525993,0.960000,0.837786,0.845576,-0.533855,1.712068
15.846,0.907573,0.518578,1.032720,0.351562,0.460000,0.517638,0.960000,0.830545,0.864804,-0.502110,1.711561
15.864,0.927055,0.510978,1.032187,0.351711,0.460000,0.509289,0.960000,0.822545,0.881490,-0.472202,1.710967
15.880,0.947734,0.502911,1.031655,0.351859,0.460000,0.501499,0.960000,0.814251,0.897706,-0.440595,1.710278
15.897,0.968393,0.494853,1.031123,0.352007,0.460000,0.494259,0.960000,0.805760,0.912289,-0.409546,1.709496
15.919,0.500000,0.500000,0.325000,0.575000,0.460000,0.485579,0.960000,0.806327,0.925254,-0.379347,1.709756
15.936,0.542508,0.522300,1.012307,0.730902,0.460000,0.479542,0.960000,0.795806,0.939886,-0.341487,1.709740
15.953,0.562415,0.534861,1.011794,0.730671,0.460000,0.473988,0.960000,0.785632,0.949383,-0.314121,1.709746
15.969,0.582302,0.547410,1.011282,0.730440,0.460000,0.469350,0.960000,0.776916,0.960363,-0.278753,1.709794
15.986,0.601000,0.559208,1.010771,0.730210,0.460000,0.464988,0.960000,0.770012,0.969092,-0.246699,1.709922
16.005,0.620847,0.571732,1.010260,0.729980,0.460000,0.460735,0.960000,0.765025,0.976570,-0.215202,1.710112
16.022,0.643007,0.585714,1.009750,0.729750,0.460000,0.457490,0.960000,0.762858,0.983005,-0.183576,1.710347
16.044,0.662815,0.598213,1.009240,0.729520,0.460000,0.454601,0.960000,0.762686,0.989254,-0.146207,1.710611
16.064,0.684930,0.612168,1.008731,0.729291,0.460000,0.452468,0.960000,0.764032,0.992698,-0.120622,1.710891
16.075,0.704698,0.624641,1.008222,0.729061,0.460000,0.450824,0.960000,0.766201,0.995107,-0.098806,1.711178
16.094,0.723285,0.636369,1.007714,0.728832,0.460000,0.449254,0.960000,0.769560,0.996839,-0.079447,1.711469
16.109,0.745334,0.650282,1.007206,0.728603,0.460000,0.448071,0.960000,0.773113,0.997471,-0.071079,1.711763
16.130,0.763883,0.661986,1.006699,0.728375,0.460000,0.447125,0.960000,0.778509,0.999060,-0.043354,1.712058
16.146,0.788205,0.677333,1.006193,0.728146,0.460000,0.446448,0.960000,0.783432,0.999267,-0.038276,1.712354
16.172,0.807874,0.689744,1.005686,0.727918,0.460000,0.446403,0.960000,0.788898,0.999997,-0.002408,1.712650
16.183,0.828679,0.702873,1.005181,0.727690,0.460000,0.446909,0.960000,0.793889,0.999538,0.030406,1.712944
16.200,0.847154,0.714530,1.004676,0.727463,0.460000,0.448560,0.960000,0.799890,0.996504,0.083547,1.713236
16.219,0.869072,0.728360,1.004171,0.727235,0.460000,0.453045,0.960000,0.805565,0.970865,0.239629,1.713523
16.235,0.889815,0.741449,1.003667,0.727008,0.460000,0.458924,0.960000,0.810560,0.935514,0.353290,1.713801
16.252,0.908235,0.753072,1.003163,0.726781,0.460000,0.467415,0.960000,0.815737,0.877139,0.480237,1.714063
16.267,0.927786,0.765408,1.002660,0.726554,0.460000,0.477551,0.960000,0.820094,0.793039,0.609171,1.714276
16.288,0.930058,0.749658,0.700067,0.360027,0.460000,0.492277,0.960000,0.817095,0.706245,0.707967,1.714220
16.306,0.938225,0.738495,0.699867,0.360167,0.460000,0.507926,0.960000,0.813820,0.610587,0.791949,1.714047
16.323,0.946905,0.729993,0.699667,0.360307,0.460000,0.521911,0.960000,0.810578,0.611783,0.791026,1.713756
16.343,0.954663,0.722394,0.699467,0.360447,0.460000,0.536722,0.960000,0.806809,0.611611,0.791159,1.713353
16.360,0.962870,0.714355,0.699268,0.360586,0.460000,0.550663,0.960000,0.802990,0.614983,0.788541,1.712838
16.376,0.970613,0.706771,0.699069,0.360726,0.460000,0.565279,0.960000,0.798668,0.624860,0.780737,1.712219
