t,px,py,vx,vy,hx,hy,ax,ay,action_hx,action_hy,ai_error_avg
10.199,0.709601,0.258442,-0.028130,0.316401,0.402561,0.646994,0.853144,0.284080,0.121090,0.992641,1.556038
10.216,0.689079,0.248454,-0.027602,0.316584,0.404569,0.629538,0.850715,0.267423,0.159017,-0.987276,1.555361
10.234,0.668578,0.238476,-0.027074,0.316768,0.404569,0.629538,0.847923,0.249853,0.000000,0.000000,1.554718
10.251,0.646893,0.227922,-0.026547,0.316951,0.416747,0.624858,0.845536,0.233185,0.964315,-0.264757,1.554151
10.268,0.626432,0.217964,-0.026021,0.317134,0.404272,0.622107,0.842523,0.216716,-0.987826,-0.155563,1.553553
10.285,0.605993,0.208016,-0.025495,0.317317,0.416900,0.621989,0.839718,0.200176,0.999978,-0.006693,1.553011
10.302,0.585574,0.198078,-0.024969,0.317500,0.428381,0.614623,0.837323,0.183510,0.909073,-0.416638,1.552540
10.318,0.565175,0.188150,-0.024444,0.317682,0.417152,0.620078,0.834566,0.167983,-0.944739,0.327823,1.552037
10.334,0.545995,0.178815,-0.023920,0.317865,0.428655,0.615889,0.832138,0.152348,0.967795,-0.251738,1.551591
10.351,0.526835,0.169490,-0.023396,0.318047,0.416433,0.620340,0.829065,0.135901,-0.967795,0.251738,1.551110
10.368,0.506497,0.159592,-0.022873,0.318229,0.428655,0.615889,0.826484,0.119290,0.967795,-0.251738,1.550698
10.384,0.486180,0.149704,-0.022350,0.318410,0.417152,0.620078,0.823716,0.103766,-0.967795,0.251738,1.550264
10.401,0.467077,0.140406,-0.021827,0.318592,0.428399,0.612039,0.821253,0.087119,0.890655,-0.454680,1.549892
10.417,0.446800,0.130538,-0.021306,0.318773,0.416765,0.608636,0.818687,0.071528,-0.978864,-0.204513,1.549506
10.434,0.427735,0.121259,-0.020784,0.318955,0.411256,0.593891,0.816172,0.056000,-0.463472,-0.886112,1.549136
10.449,0.408689,0.111989,-0.020263,0.319136,0.400302,0.600348,0.813374,0.056000,-0.921631,0.388067,1.548746
10.466,0.389662,0.102729,-0.019743,0.319317,0.389401,0.593718,0.810427,0.056000,-0.917180,-0.398474,1.548317
10.481,0.370655,0.093478,-0.019223,0.319497,0.378125,0.588456,0.807313,0.056000,-0.948694,-0.316195,1.547848
10.498,0.351666,0.084236,-0.018704,0.319678,0.366193,0.582664,0.803810,0.056000,-0.944817,-0.327598,1.547340
10.514,0.331510,0.074427,-0.018186,0.319858,0.355157,0.576485,0.800340,0.056000,-0.928485,-0.371369,1.546793
10.532,0.312560,0.065203,-0.017667,0.320038,0.343038,0.568575,0.796142,0.056000,-0.906345,-0.422538,1.546198
10.548,0.291261,0.054838,-0.017150,0.320218,0.332374,0.561228,0.792281,0.056000,-0.897247,-0.441529,1.545570
10.566,0.272348,0.045633,-0.016633,0.320398,0.320404,0.552885,0.787840,0.056000,-0.895205,-0.445654,1.544918
10.583,0.251093,0.035288,-0.016116,0.320578,0.309237,0.544628,0.783516,0.056000,-0.884225,-0.467062,1.544235
10.600,0.231038,0.025527,-0.015600,0.320757,0.298153,0.536154,0.779051,0.056000,-0.877674,-0.479258,1.543522
10.617,0.211003,0.024000,-0.015084,0.679064,0.286442,0.527121,0.769302,0.056000,-0.875864,-0.482558,1.542129
10.635,0.189811,0.034314,-0.014569,0.678885,0.275351,0.518666,0.760301,0.056000,-0.878245,-0.478211,1.540798
10.653,0.169816,0.044045,-0.014055,0.678706,0.264969,0.510565,0.752026,0.056000,-0.873484,-0.486853,1.539527
10.667,0.151017,0.053195,-0.013540,0.678527,0.254641,0.502329,0.743931,0.056000,-0.868933,-0.494930,1.538308
10.683,0.132236,0.062336,-0.013027,0.678349,0.244267,0.494208,0.736022,0.056000,-0.872804,-0.488071,1.537141
10.700,0.113474,0.071467,-0.012514,0.678170,0.233373,0.485265,0.727823,0.056000,-0.862651,-0.505799,1.536026
10.716,0.093559,0.081160,-0.012001,0.677992,0.223034,0.477057,0.720410,0.056000,-0.869865,-0.493290,1.534979
10.732,0.074834,0.090273,-0.011489,0.677814,0.212743,0.468730,0.713333,0.056000,-0.865799,-0.500393,1.534002
10.749,0.056128,0.099377,-0.010978,0.677636,0.201751,0.460028,0.706224,0.056000,-0.870469,-0.492223,1.533098
10.766,0.036273,0.109040,-0.010467,0.677459,0.190737,0.451376,0.699519,0.056000,-0.872100,-0.489329,1.532265
10.783,0.017143,0.118694,1.009956,0.677281,0.179675,0.442848,0.698976,0.072983,-0.875956,-0.482391,1.531958
10.800,0.036958,0.128338,1.009447,0.677104,0.168656,0.434211,0.698875,0.089982,-0.872549,-0.488526,1.531701
10.817,0.056754,0.137973,1.008937,0.676927,0.157658,0.425521,0.699274,0.106973,-0.870870,-0.491513,1.531497
10.834,0.076530,0.147597,1.008428,0.676750,0.146735,0.416648,0.700202,0.123923,-0.864965,-0.501831,1.531349
10.850,0.096286,0.157213,1.007920,0.676573,0.136519,0.408143,0.701626,0.139799,-0.859487,-0.511157,1.531260
10.868,0.114861,0.166253,1.007412,0.676397,0.125558,0.399363,0.703662,0.156558,-0.867994,-0.496575,1.531223
10.884,0.134578,0.175849,1.006904,0.676220,0.114582,0.390619,0.706297,0.173153,-0.869144,-0.494560,1.531244
10.901,0.154275,0.185436,1.006397,0.676044,0.103606,0.381876,0.708775,0.189795,-0.869144,-0.494560,1.531260
10.918,0.173952,0.195012,1.005891,0.675868,0.092268,0.374088,0.710551,0.206613,-0.897774,-0.440456,1.531226
10.934,0.193609,0.204580,1.005385,0.675692,0.080141,0.369158,0.711484,0.223562,-0.960327,-0.278876,1.531132
10.951,0.213247,0.214137,1.004880,0.675516,0.068320,0.367421,0.710243,0.239468,-0.994537,-0.104384,1.530849
10.968,0.231711,0.223124,1.004375,0.675341,0.055692,0.367572,0.705519,0.255129,-0.999963,0.008562,1.530232
10.984,0.251310,0.232662,1.003870,0.675166,0.043878,0.369406,0.696782,0.265442,-0.993908,0.110210,1.529000
11.001,0.269737,0.241631,1.003367,0.674990,0.040000,0.372060,0.685106,0.270108,-0.988669,0.150110,1.527160
11.018,0.289297,0.251150,1.002863,0.674815,0.040000,0.373883,0.672963,0.270295,-0.994668,0.103131,1.524914
11.034,0.308836,0.260660,1.002360,0.674641,0.040000,0.374917,0.661717,0.267446,-0.998068,0.062134,1.522849
11.052,0.327208,0.269602,1.001858,0.674466,0.040000,0.372089,0.649951,0.263248,-0.987120,-0.159983,1.520932
11.067,0.346709,0.279093,1.001356,0.674291,0.050536,0.364386,0.639476,0.256847,0.886420,-0.462882,1.519309
11.084,0.365044,0.288016,1.000855,0.674117,0.063128,0.365725,0.629234,0.247715,0.997129,0.075715,1.517980
11.102,0.384506,0.297488,1.000354,0.673943,0.076489,0.364985,0.619629,0.235750,0.999219,-0.039516,1.516967
11.119,0.405092,0.307507,0.999854,0.673769,0.089099,0.364026,0.611757,0.222806,0.998526,-0.054282,1.516258
11.135,0.424515,0.316961,0.999354,0.673595,0.100921,0.362306,0.605552,0.209369,0.994648,-0.103320,1.515849
11.152,0.442777,0.325849,0.998854,0.673422,0.114237,0.360602,0.600448,0.192849,0.995845,-0.091061,1.515764
11.169,0.463302,0.335838,0.998356,0.673248,0.126086,0.359290,0.597446,0.177410,0.996888,-0.078831,1.515969
11.185,0.481527,0.344708,0.997857,0.673075,0.137925,0.357816,0.596450,0.161471,0.996071,-0.088559,1.516421
11.202,0.499734,0.353569,0.997359,0.672902,0.150520,0.356537,0.598054,0.144620,0.997380,-0.072345,1.517055
11.218,0.519060,0.362975,0.996862,0.672729,0.162385,0.355561,0.601978,0.129593,0.998277,-0.058677,1.517769
11.235,0.537231,0.371819,0.996365,0.672556,0.174996,0.354616,0.608553,0.115301,0.998571,-0.053438,1.518468
11.252,0.556519,0.381206,0.995869,0.672384,0.187609,0.353737,0.616979,0.103060,0.998762,-0.049741,1.519091
11.268,0.575787,0.390584,0.995373,0.672211,0.199481,0.352949,0.626086,0.093394,0.998880,-0.047310,1.519611
11.284,0.593903,0.399401,0.994878,0.672039,0.211354,0.352162,0.635973,0.085367,0.998880,-0.047310,1.520028
11.302,0.612002,0.408209,0.994383,0.671867,0.224710,0.351277,0.647701,0.077990,0.998880,-0.047310,1.520342
11.318,0.632342,0.418109,0.993888,0.671695,0.236583,0.350489,0.658456,0.072581,0.998880,-0.047310,1.520565
11.335,0.650404,0.426900,0.993394,0.671524,0.249197,0.349653,0.670104,0.067777,0.998880,-0.047310,1.520712
11.351,0.669576,0.436231,0.992901,0.671352,0.261069,0.348866,0.681206,0.063979,0.998880,-0.047310,1.520791
11.368,0.687602,0.445004,0.992408,0.671181,0.273684,0.348029,0.693105,0.060589,0.998880,-0.047310,1.520810
11.384,0.706736,0.454316,0.991916,0.671010,0.285556,0.347242,0.704372,0.057909,0.998880,-0.047310,1.520774
11.400,0.724726,0.463072,0.991424,0.670839,0.297429,0.346455,0.715687,0.056000,0.998880,-0.047310,1.520691
11.416,0.742698,0.471819,0.990932,0.670668,0.309163,0.349099,0.727044,0.056000,0.987290,0.158926,1.520557
11.433,0.760652,0.480557,0.990441,0.670497,0.298338,0.358204,0.739142,0.056000,-0.857209,0.514968,1.520376
11.449,0.779709,0.489832,0.989951,0.670327,0.309494,0.363945,0.750553,0.056000,0.938593,0.345027,1.520143
11.466,0.797627,0.498553,0.989461,0.670156,0.302560,0.378722,0.762694,0.056000,-0.549041,0.835796,1.519848
11.482,0.816646,0.507809,0.988972,0.669986,0.313977,0.383348,0.774120,0.056363,0.960575,0.278020,1.519493
11.498,0.834529,0.516512,0.988483,0.669816,0.303288,0.390624,0.785524,0.057419,-0.899347,0.437235,1.519070
11.515,0.852393,0.525207,0.987994,0.669646,0.310745,0.404892,0.797583,0.059416,0.590485,0.807048,1.518571
11.533,0.871355,0.534436,0.987506,0.669477,0.298878,0.410940,0.809573,0.062100,-0.939686,0.342038,1.518006
11.549,0.890298,0.543655,0.987019,0.669307,0.309565,0.420358,0.821495,0.065330,0.846292,0.532720,1.517383
11.566,0.909223,0.552866,0.986532,0.669138,0.315071,0.436270,0.833329,0.069141,0.435957,0.899968,1.516699
11.583,0.928128,0.562067,0.986045,0.668969,0.316532,0.453831,0.845065,0.073501,0.115717,0.993282,1.515956
11.599,0.947014,0.571259,0.985559,0.668800,0.316532,0.453831,0.856056,0.077886,0.000000,0.000000,1.515172
11.615,0.964772,0.579901,0.985073,0.668631,0.317846,0.471415,0.867744,0.082497,0.104058,0.994571,1.514375
11.632,0.500000,0.500000,0.325000,0.575000,0.315719,0.455043,0.878366,0.088402,-0.178978,-0.983853,1.514678
11.650,0.493600,0.503840,0.325175,0.574925,0.317193,0.472603,0.889590,0.094889,0.116742,0.993162,1.514989
11.665,0.486807,0.507916,0.325350,0.574850,0.317193,0.472603,0.900140,0.101039,0.000000,0.000000,1.515314
11.682,0.480420,0.511748,0.325524,0.574775,0.317073,0.490282,0.911260,0.107868,-0.009575,0.999954,1.515640
11.699,0.473640,0.515816,0.325699,0.574700,0.317223,0.472603,0.922443,0.114493,0.011887,-0.999929,1.515990
11.717,0.466867,0.519880,0.325873,0.574626,0.317099,0.490282,0.933534,0.121414,-0.009801,0.999952,1.516341
11.732,0.460101,0.523939,0.326047,0.574551,0.317419,0.473648,0.943910,0.128121,0.026971,-0.999636,1.516695
11.749,0.453739,0.527756,0.326221,0.574477,0.317179,0.491325,0.954812,0.135608,-0.019023,0.999819,1.517045
11.766,0.446987,0.531808,0.326395,0.574402,0.317105,0.509005,0.960000,0.143468,-0.005867,0.999983,1.517390
11.783,0.440241,0.535855,0.326569,0.574328,0.328448,0.501232,0.960000,0.151023,0.898189,-0.439610,1.517757
11.799,0.433502,0.539899,0.326742,0.574253,0.319716,0.512521,0.960000,0.158807,-0.734697,0.678396,1.518097
11.816,0.427166,0.543701,0.326915,0.574179,0.320153,0.530190,0.960000,0.167581,0.034668,0.999399,1.518419
11.832,0.420440,0.547736,0.327088,0.574105,0.323645,0.546096,0.960000,0.176313,0.293735,0.955887,1.518723
11.848,0.414117,0.551530,0.327261,0.574031,0.320556,0.530028,0.960000,0.185134,-0.259897,-0.965636,1.519028
11.865,0.407799,0.555321,0.327434,0.573957,0.323393,0.547256,0.960000,0.195025,0.224720,0.974423,1.519314
11.882,0.401094,0.559344,0.327607,0.573883,0.323393,0.547256,0.960000,0.205207,0.000000,0.000000,1.519591
11.898,0.394395,0.563363,0.327779,0.573809,0.323393,0.547256,0.960000,0.215028,0.000000,0.000000,1.519861
11.915,0.388097,0.567142,0.327951,0.573735,0.321419,0.564719,0.960000,0.225900,-0.156328,0.987705,1.520114
11.932,0.381411,0.571153,0.328123,0.573661,0.321435,0.547039,0.960000,0.236831,0.001214,-0.999999,1.520372
11.949,0.374733,0.575160,0.328295,0.573588,0.321423,0.564719,0.960000,0.248084,-0.000943,1.000000,1.520619
11.966,0.388503,0.583167,0.733275,0.630150,0.321435,0.547039,0.960000,0.256968,0.000943,-1.000000,1.520981
11.983,0.397567,0.590248,0.733042,0.630019,0.323692,0.564434,0.960000,0.265933,0.178760,0.983893,1.521336
11.999,0.406622,0.597321,0.732809,0.629889,0.330829,0.551127,0.960000,0.274043,0.600458,-0.799656,1.521703
12.016,0.415137,0.603971,0.732576,0.629760,0.340601,0.562326,0.960000,0.282273,0.773821,0.633404,1.522082
12.033,0.424174,0.611030,0.732343,0.629630,0.353209,0.563339,0.960000,0.289907,0.998356,0.057315,1.522482
12.049,0.433202,0.618082,0.732111,0.629500,0.364958,0.565857,0.960000,0.296587,0.988483,0.151329,1.522897
12.066,0.441691,0.624712,0.731879,0.629371,0.377391,0.568959,0.960000,0.303110,0.984498,0.175397,1.523329
12.082,0.450701,0.631750,0.731647,0.629241,0.389791,0.572302,0.960000,0.309035,0.981959,0.189095,1.523775
12.099,0.459702,0.638781,0.731416,0.629112,0.401417,0.575762,0.960000,0.314106,0.978142,0.207939,1.524234
12.115,0.468165,0.645391,0.731184,0.628983,0.413075,0.579004,0.960000,0.318679,0.980835,0.194841,1.524704
12.133,0.476620,0.651995,0.730953,0.628854,0.425425,0.582696,0.960000,0.322993,0.977954,0.208822,1.525184
12.149,0.485594,0.659005,0.730722,0.628725,0.437776,0.586388,0.960000,0.326792,0.977954,0.208822,1.525673
12.166,0.494559,0.666007,0.730491,0.628596,0.450126,0.590080,0.960000,0.330098,0.977954,0.208822,1.526168
12.183,0.503515,0.673003,0.730261,0.628468,0.460000,0.593772,0.960000,0.333051,0.977954,0.208822,1.526666
12.200,0.512463,0.679992,0.730031,0.628339,0.460000,0.597171,0.960000,0.336139,0.981345,0.192253,1.527153
12.217,0.521401,0.686973,0.729800,0.628211,0.460000,0.599190,0.960000,0.339348,0.993455,0.114226,1.527629
12.234,0.530330,0.693948,0.729571,0.628083,0.460000,0.600494,0.960000,0.342671,0.997278,0.073735,1.528094
12.250,0.539251,0.700916,0.729341,0.627955,0.460000,0.601230,0.960000,0.345900,0.999021,0.044249,1.528548
12.267,0.547638,0.707467,0.729112,0.627827,0.460000,0.601684,0.960000,0.349431,0.999671,0.025646,1.528991
12.283,0.556541,0.714421,0.728883,0.627699,0.460000,0.601917,0.960000,0.353065,0.999913,0.013174,1.529422
12.302,0.565435,0.721368,0.728654,0.627571,0.460000,0.604334,0.960000,0.357037,0.991630,0.129116,1.529841
12.318,0.574842,0.728716,0.728425,0.627444,0.460000,0.603640,0.960000,0.360662,0.999131,-0.041683,1.530247
12.335,0.583196,0.735241,0.728197,0.627316,0.460000,0.606771,0.960000,0.364628,0.984196,0.177083,1.530640
12.351,0.592063,0.742167,0.727969,0.627189,0.447518,0.609456,0.960000,0.369318,-0.988404,0.151846,1.530998
12.368,0.600921,0.749086,0.727741,0.627062,0.446508,0.627079,0.960000,0.374294,-0.079967,0.996798,1.531336
12.385,0.609771,0.755998,0.727513,0.626935,0.435601,0.620467,0.960000,0.379524,-0.917674,-0.397333,1.531641
12.403,0.618091,0.762497,0.727285,0.626808,0.431950,0.638476,0.960000,0.385832,-0.273054,0.961999,1.531921
12.420,0.627442,0.769801,0.727058,0.626681,0.421823,0.649040,0.960000,0.392458,-0.801879,0.597486,1.532160
12.436,0.636265,0.776693,0.726831,0.626554,0.432868,0.655186,0.960000,0.398303,0.929276,0.369387,1.532408
12.452,0.644561,0.783172,0.726604,0.626428,0.421425,0.659687,0.960000,0.404776,-0.962726,0.270479,1.532616
12.469,0.652848,0.789645,0.726377,0.626301,0.419892,0.677236,0.960000,0.411919,-0.121432,0.992600,1.532801
12.486,0.661644,0.796516,0.726151,0.626175,0.413495,0.692480,0.960000,0.419541,-0.506548,0.862212,1.532952
12.503,0.670432,0.803380,0.725925,0.626049,0.407812,0.708268,0.960000,0.427598,-0.450046,0.893005,1.533069
12.519,0.679211,0.810237,0.725699,0.625923,0.404114,0.724082,0.960000,0.435419,-0.311136,0.950365,1.533162
12.536,0.687465,0.816684,0.725473,0.625797,0.400168,0.740877,0.960000,0.443920,-0.312413,0.949946,1.533233
12.552,0.696226,0.823528,0.725248,0.625671,0.397423,0.757068,0.960000,0.452053,-0.230940,0.972968,1.533285
12.569,0.704464,0.829962,0.725023,0.625545,0.395150,0.774459,0.960000,0.460813,-0.180009,0.983665,1.533319
12.586,0.713207,0.836792,0.724798,0.625420,0.393444,0.791977,0.960000,0.469668,-0.135107,0.990831,1.533335
12.602,0.721942,0.843615,0.724573,0.625294,0.394316,0.808572,0.960000,0.477983,0.073362,0.997305,1.533339
12.618,0.730155,0.850030,0.724348,0.625169,0.394224,0.825211,0.960000,0.486319,-0.007750,0.999970,1.533330
12.635,0.738360,0.856438,0.724124,0.625044,0.401105,0.810387,0.960000,0.494886,0.544895,-0.838504,1.533324
12.653,0.747069,0.863241,0.723900,0.624919,0.397781,0.828519,0.960000,0.504172,-0.248584,0.968610,1.533291
12.669,0.756281,0.870436,0.723676,0.624794,0.398921,0.845082,0.960000,0.512424,0.095944,0.995387,1.533242
12.685,0.764461,0.876825,0.723452,0.624669,0.410989,0.839873,0.960000,0.520678,0.955610,-0.294634,1.533209
12.703,0.773144,0.883607,0.723229,0.624544,0.399869,0.848251,0.960000,0.529503,-0.880585,0.473888,1.533124
12.720,0.781818,0.890383,0.723005,0.624420,0.412475,0.847191,0.960000,0.537790,0.998199,-0.059996,1.533055
12.737,0.790483,0.897151,0.722782,0.624295,0.399869,0.848251,0.960000,0.546719,-0.998199,0.059996,1.532927
12.754,0.799140,0.903913,0.722560,0.624171,0.412475,0.847191,0.960000,0.555112,0.998199,-0.059996,1.532814
12.772,0.807788,0.910668,0.722337,0.624047,0.399127,0.848314,0.960000,0.564713,-0.998199,0.059996,1.532638
12.789,0.816935,0.917813,0.722115,0.623923,0.411733,0.847253,0.960000,0.573253,0.998199,-0.059996,1.532474
12.805,0.825566,0.924554,0.721893,0.623799,0.399869,0.848251,0.960000,0.581860,-0.998199,0.059996,1.532248
12.822,0.833681,0.930893,0.721671,0.623675,0.412475,0.847191,0.960000,0.590478,0.998199,-0.059996,1.532036
12.838,0.842294,0.937621,0.721449,0.623552,0.400610,0.848189,0.960000,0.599157,-0.998199,0.059996,1.531759
12.855,0.850393,0.943946,0.721228,0.623428,0.413216,0.847128,0.960000,0.607853,0.998199,-0.059996,1.531495
12.872,0.858989,0.950661,0.721006,0.623305,0.401449,0.853547,0.960000,0.617142,-0.931764,0.363064,1.531164
12.888,0.867577,0.957369,0.720785,0.623181,0.413131,0.860265,0.960000,0.625947,0.925002,0.379961,1.530839
12.905,0.876156,0.964070,0.720565,0.623058,0.401251,0.859739,0.960000,0.634802,-0.999501,-0.031598,1.530443
12.922,0.884223,0.970370,0.720344,0.622935,0.413430,0.864413,0.960000,0.643701,0.964432,0.264330,1.530057
12.939,0.892784,0.976000,0.720124,0.377188,0.401251,0.859739,0.960000,0.648124,-0.964432,-0.264330,1.529919
12.955,0.901338,0.969319,0.719904,0.377311,0.412858,0.863324,0.960000,0.651671,0.976523,0.215413,1.529794
12.972,0.909380,0.963037,0.719684,0.377433,0.400526,0.859515,0.960000,0.655949,-0.976523,-0.215413,1.529617
12.989,0.917916,0.956370,0.719464,0.377556,0.412858,0.863324,0.960000,0.659538,0.976523,0.215413,1.529451
13.006,0.926444,0.949709,0.719245,0.377678,0.400526,0.859515,0.960000,0.663643,-0.976523,-0.215413,1.529226
13.022,0.934963,0.943054,0.719025,0.377801,0.412132,0.863100,0.960000,0.666899,0.976523,0.215413,1.529005
13.039,0.942973,0.936798,0.718806,0.377923,0.399800,0.859291,0.960000,0.670891,-0.976523,-0.215413,1.528718
13.056,0.951476,0.930157,0.718588,0.378045,0.412132,0.863100,0.960000,0.674182,0.976523,0.215413,1.528432
13.073,0.959969,0.923523,0.718369,0.378167,0.399800,0.859291,0.960000,0.678031,-0.976523,-0.215413,1.528069
13.089,0.968454,0.916895,0.718151,0.378289,0.411407,0.862876,0.960000,0.681019,0.976523,0.215413,1.527697
13.105,0.976433,0.910663,0.717932,0.378411,0.399800,0.859291,0.960000,0.684542,-0.976523,-0.215413,1.527241
13.121,0.982857,0.904438,0.282286,0.378532,0.411407,0.862876,0.960000,0.690424,0.976523,0.215413,1.526573
13.138,0.974895,0.898219,0.282503,0.378654,0.399075,0.859067,0.960000,0.697414,-0.976523,-0.215413,1.525904
13.155,0.966444,0.891617,0.282721,0.378775,0.411407,0.862876,0.960000,0.703285,0.976523,0.215413,1.525371
13.171,0.958001,0.885023,0.282938,0.378896,0.399800,0.859291,0.960000,0.709460,-0.976523,-0.215413,1.524858
13.187,0.950063,0.878822,0.283155,0.379017,0.411407,0.862876,0.960000,0.714606,0.976523,0.215413,1.524485
13.204,0.942132,0.872628,0.283372,0.379138,0.399075,0.859067,0.960000,0.720849,-0.976523,-0.215413,1.524140
13.220,0.933715,0.866053,0.283589,0.379259,0.410748,0.862201,0.960000,0.725643,0.982108,0.188317,1.523950
13.237,0.925800,0.859871,0.283805,0.379380,0.410748,0.862201,0.960000,0.730521,0.000000,0.000000,1.523857
13.253,0.917400,0.853309,0.284021,0.379500,0.410748,0.862201,0.960000,0.734923,0.000000,0.000000,1.523867
13.270,0.909501,0.847140,0.284237,0.379621,0.410748,0.862201,0.960000,0.739473,0.000000,0.000000,1.523968
13.287,0.901117,0.840591,0.284453,0.379741,0.410748,0.862201,0.960000,0.743886,0.000000,0.000000,1.524162
13.303,0.892741,0.834049,0.284668,0.379862,0.410748,0.862201,0.960000,0.747904,0.000000,0.000000,1.524442
13.320,0.884866,0.827898,0.284884,0.379982,0.405323,0.846235,0.960000,0.752268,-0.429571,-0.903033,1.524783
13.337,0.876508,0.821369,0.285099,0.380102,0.410748,0.862201,0.960000,0.756244,0.429571,0.903033,1.525194
13.354,0.868157,0.814847,0.285314,0.380222,0.415767,0.845977,0.960000,0.759529,0.397418,-0.917638,1.525668
13.370,0.859815,0.808331,0.285528,0.380341,0.411043,0.861246,0.960000,0.762861,-0.397418,0.917638,1.526168
13.387,0.851972,0.802204,0.285743,0.380461,0.413114,0.843806,0.960000,0.765883,0.164025,-0.986456,1.526700
13.404,0.843646,0.795701,0.285957,0.380581,0.411043,0.861246,0.960000,0.768696,-0.164025,0.986456,1.527252
13.420,0.835329,0.789205,0.286171,0.380700,0.412993,0.844832,0.960000,0.770836,0.164025,-0.986456,1.527821
13.437,0.827509,0.783097,0.286385,0.380819,0.412811,0.862510,0.960000,0.772585,-0.014394,0.999896,1.528398
13.454,0.819209,0.776613,0.286599,0.380939,0.412937,0.844831,0.960000,0.774035,0.009973,-0.999950,1.528980
13.470,0.810916,0.770136,0.286812,0.381058,0.412818,0.861470,0.960000,0.774759,-0.009973,0.999950,1.529564
13.486,0.803120,0.764046,0.287025,0.381177,0.415970,0.845426,0.960000,0.774868,0.265193,-0.964195,1.530145
13.502,0.795331,0.757963,0.287238,0.381295,0.412818,0.861470,0.960000,0.774677,-0.265193,0.964195,1.530724
13.518,0.787550,0.751885,0.287451,0.381414,0.417496,0.846173,0.960000,0.773635,0.393590,-0.919286,1.531295
13.535,0.779777,0.745813,0.287664,0.381533,0.416428,0.863790,0.960000,0.771832,-0.084610,0.996414,1.531859
13.551,0.771526,0.739369,0.287876,0.381651,0.418647,0.847442,0.960000,0.769620,0.186725,-0.982412,1.532414
13.567,0.763768,0.733309,0.288088,0.381769,0.422554,0.831727,0.960000,0.766775,0.328679,-0.944442,1.532960
13.584,0.756018,0.727256,0.288300,0.381888,0.432840,0.821471,0.960000,0.762316,0.814555,-0.580086,1.533484
13.601,0.747792,0.720831,0.288512,0.382006,0.422732,0.810873,0.960000,0.758702,-0.800443,-0.599409,1.534018
13.618,0.739574,0.714412,0.288723,0.382124,0.426659,0.794070,0.960000,0.754551,0.310973,-0.950419,1.534543
13.636,0.731365,0.707999,0.288934,0.382242,0.427046,0.776398,0.960000,0.750317,0.030673,-0.999529,1.535065
13.652,0.723163,0.701593,0.289145,0.382359,0.423743,0.759334,0.960000,0.746383,-0.261592,-0.965178,1.535589
13.669,0.714970,0.695193,0.289356,0.382477,0.420685,0.741110,0.960000,0.742528,-0.228688,-0.973500,1.536116
13.687,0.706304,0.688424,0.289567,0.382595,0.417252,0.724096,0.960000,0.739137,-0.271866,-0.962335,1.536644
13.704,0.698127,0.682037,0.289777,0.382712,0.413244,0.707330,0.960000,0.736062,-0.317369,-0.948302,1.537174
13.720,0.689958,0.675657,0.289988,0.382829,0.409409,0.691580,0.960000,0.733415,-0.322649,-0.946519,1.537705
13.737,0.682278,0.669658,0.290198,0.382946,0.405291,0.674866,0.960000,0.730927,-0.326043,-0.945355,1.538238
13.754,0.674126,0.663290,0.290407,0.383063,0.400669,0.658413,0.960000,0.728765,-0.366041,-0.930599,1.538772
13.771,0.665981,0.656929,0.290617,0.383180,0.395565,0.641110,0.960000,0.726879,-0.381673,-0.924297,1.539308
13.789,0.657367,0.650200,0.290826,0.383297,0.390943,0.625780,0.960000,0.725550,-0.388917,-0.921273,1.539845
13.806,0.649717,0.644225,0.291036,0.383414,0.386238,0.609373,0.960000,0.724594,-0.372516,-0.928026,1.540384
13.822,0.641597,0.637882,0.291245,0.383531,0.381477,0.592997,0.960000,0.724055,-0.377026,-0.926203,1.540923
13.839,0.633486,0.631546,0.291453,0.383647,0.377028,0.576451,0.960000,0.723897,-0.352320,-0.935880,1.541464
13.856,0.625382,0.625217,0.291662,0.383763,0.373178,0.559613,0.960000,0.724056,-0.304878,-0.952392,1.542005
13.874,0.617287,0.618894,0.291870,0.383880,0.370607,0.542303,0.960000,0.724414,-0.203524,-0.979070,1.542544
13.889,0.609199,0.612577,0.292078,0.383996,0.369690,0.525712,0.960000,0.724775,-0.077199,-0.997016,1.543082
13.906,0.601595,0.606637,0.292286,0.384112,0.371253,0.508168,0.960000,0.725008,0.123782,-0.992309,1.543616
13.922,0.593524,0.600333,0.292494,0.384228,0.375254,0.492500,0.960000,0.724842,0.336638,-0.941634,1.544145
13.939,0.585935,0.594405,0.292701,0.384343,0.381316,0.476989,0.960000,0.724129,0.479972,-0.877284,1.544667
13.955,0.577880,0.588114,0.292909,0.384459,0.388358,0.463584,0.960000,0.722814,0.592481,-0.805584,1.545179
13.972,0.570307,0.582198,0.293116,0.384575,0.396876,0.450532,0.960000,0.720645,0.674531,-0.738246,1.545679
13.989,0.562268,0.575919,0.293323,0.384690,0.406700,0.439423,0.960000,0.717592,0.777942,-0.628336,1.546165
14.005,0.554237,0.569646,0.293529,0.384805,0.417066,0.429324,0.960000,0.713653,0.820813,-0.571197,1.546635
14.024,0.546214,0.563379,0.293736,0.384921,0.427952,0.420363,0.960000,0.708815,0.862011,-0.506890,1.547088
14.040,0.538199,0.557119,0.293942,0.385036,0.438508,0.412714,0.960000,0.703470,0.888105,-0.459641,1.547523
