t,px,py,vx,vy,hx,hy,ax,ay,action_hx,action_hy,ai_error_avg
3.882,0.125952,0.115108,0.410210,-0.000631,0.197462,0.603349,0.741559,0.809391,-0.995080,0.099078,1.624816
3.899,0.122463,0.087873,0.410300,-0.000130,0.210005,0.601298,0.729436,0.808415,0.993247,-0.116015,1.620567
3.915,0.118977,0.060666,0.410389,0.000370,0.198165,0.602751,0.718019,0.809141,-0.996182,0.087296,1.616859
3.933,0.115700,0.035085,0.410479,0.000870,0.211450,0.600625,0.705386,0.812489,0.993530,-0.113571,1.613820
3.949,0.112017,0.024000,0.410568,0.998631,0.199608,0.602047,0.698488,0.799732,-0.996341,0.085472,1.607726
3.966,0.108746,0.049530,0.410658,0.998132,0.186980,0.601894,0.690589,0.786821,-0.999963,-0.008643,1.601521
3.983,0.105275,0.076628,0.410747,0.997634,0.199607,0.602121,0.683310,0.773214,0.999918,0.012844,1.595738
3.999,0.101807,0.103700,0.410836,0.997137,0.187722,0.602018,0.676404,0.760465,-0.999981,-0.006241,1.590084
4.016,0.098546,0.129153,0.410926,0.996639,0.176687,0.593418,0.668811,0.747199,-0.873752,-0.486372,1.584472
4.033,0.095085,0.156170,0.411015,0.996143,0.166552,0.582872,0.660768,0.734463,-0.802583,-0.596540,1.578825
4.050,0.091627,0.183160,0.411104,0.995647,0.157533,0.570496,0.652457,0.722069,-0.714157,-0.699986,1.573220
4.068,0.088173,0.210124,0.411193,0.995151,0.147681,0.559435,0.643820,0.710119,-0.780136,-0.625610,1.567632
4.084,0.084722,0.237060,0.411281,0.994656,0.138222,0.547721,0.634587,0.699078,-0.749007,-0.662563,1.561922
4.100,0.081274,0.263969,0.411370,0.994161,0.129603,0.536263,0.625129,0.690097,-0.725148,-0.688593,1.555940
4.116,0.078033,0.289270,0.411459,0.993667,0.120835,0.525030,0.614626,0.683786,-0.737757,-0.675066,1.549975
4.132,0.074795,0.314546,0.411547,0.993173,0.112185,0.513617,0.603225,0.682676,-0.727734,-0.685860,1.545287
4.149,0.071560,0.339796,0.411636,0.992680,0.103322,0.501022,0.591459,0.686875,-0.701803,-0.712371,1.541779
4.166,0.068127,0.366598,0.411724,0.992188,0.094965,0.489190,0.580807,0.692671,-0.703098,-0.711093,1.538676
4.182,0.064898,0.391798,0.411812,0.991695,0.086427,0.476163,0.569836,0.699958,-0.676131,-0.736782,1.535797
4.199,0.061472,0.418546,0.411901,0.991204,0.077814,0.464697,0.559850,0.707739,-0.724663,-0.689103,1.533110
4.215,0.037837,0.370077,0.118635,0.087284,0.066209,0.457722,0.550505,0.718595,-0.918885,-0.394526,1.531275
4.232,0.023019,0.347625,0.119016,0.087697,0.066209,0.457722,0.540901,0.728997,0.000000,0.000000,1.529449
4.248,0.017143,0.325196,0.880603,0.088109,0.066209,0.457722,0.540000,0.720385,0.000000,0.000000,1.523729
4.265,0.031062,0.304107,0.880222,0.088521,0.055517,0.464989,0.540000,0.712034,-0.899591,0.436734,1.517879
4.281,0.044967,0.283039,0.879842,0.088932,0.065696,0.456398,0.540000,0.703562,0.856432,-0.516260,1.512010
4.296,0.058859,0.261993,0.879462,0.089343,0.055517,0.464989,0.540000,0.695237,-0.856432,0.516260,1.506300
4.313,0.072736,0.240967,0.879083,0.089754,0.065403,0.453987,0.540000,0.686215,0.782811,-0.622259,1.500689
4.330,0.087466,0.218650,0.878703,0.090164,0.056099,0.464342,0.540000,0.677796,-0.782811,0.622259,1.495252
4.346,0.101316,0.197666,0.878325,0.090574,0.065984,0.453340,0.540000,0.669245,0.782811,-0.622259,1.490066
4.362,0.116017,0.175393,0.877946,0.090984,0.056680,0.463694,0.540000,0.661785,-0.782811,0.622259,1.485193
4.379,0.129839,0.154452,0.877568,0.091393,0.066566,0.452693,0.540000,0.654241,0.782811,-0.622259,1.480563
4.396,0.144510,0.132224,0.877191,0.091801,0.056680,0.463694,0.540000,0.647346,-0.782811,0.622259,1.476247
4.413,0.159166,0.110017,0.876814,0.092209,0.065984,0.453340,0.540000,0.641258,0.782811,-0.622259,1.472187
4.429,0.172947,0.089139,0.876437,0.092617,0.056099,0.464342,0.540000,0.635375,-0.782811,0.622259,1.468410
4.445,0.187574,0.066977,0.876060,0.093025,0.065403,0.453987,0.540000,0.630274,0.782811,-0.622259,1.464891
4.462,0.201327,0.046140,0.875684,0.093432,0.055517,0.464989,0.540000,0.625349,-0.782811,0.622259,1.461624
4.479,0.215925,0.024023,0.875309,0.093838,0.065403,0.453987,0.540000,0.620942,0.782811,-0.622259,1.458619
4.496,0.230509,0.024000,0.874933,0.905756,0.053199,0.458534,0.540000,0.613305,-0.966373,0.257145,1.454980
4.513,0.245078,0.046073,0.874558,0.905350,0.065533,0.454736,0.540000,0.605770,0.976665,-0.214770,1.451387
4.529,0.259632,0.068124,0.874184,0.904945,0.053744,0.452621,0.540000,0.598642,-0.991887,-0.127120,1.447807
4.546,0.273316,0.088857,0.873810,0.904540,0.066299,0.454521,0.540000,0.590933,0.994211,0.107445,1.444215
4.563,0.287841,0.110864,0.873436,0.904135,0.066299,0.454521,0.540000,0.583136,0.000000,0.000000,1.440623
4.580,0.302352,0.132849,0.873062,0.903731,0.069492,0.437415,0.540000,0.576121,0.252805,-0.967517,1.437228
4.597,0.316848,0.154812,0.872689,0.903327,0.067617,0.454899,0.540000,0.569450,-0.148409,0.988926,1.433928
4.614,0.331330,0.176753,0.872317,0.902924,0.071313,0.437993,0.540000,0.564303,0.292635,-0.956224,1.430977
4.631,0.345797,0.198672,0.871944,0.902521,0.071822,0.455659,0.540000,0.559885,0.040333,0.999186,1.428200
4.648,0.360250,0.220569,0.871572,0.902118,0.074732,0.439525,0.540000,0.558172,0.244802,-0.969573,1.425964
4.664,0.373839,0.241158,0.871201,0.901716,0.074732,0.439525,0.540000,0.559161,0.000000,0.000000,1.424289
4.680,0.388263,0.263011,0.870830,0.901315,0.086603,0.440367,0.540000,0.561741,0.998720,0.050586,1.422977
4.697,0.401824,0.283559,0.870459,0.900913,0.086603,0.440367,0.540000,0.568487,0.000000,0.000000,1.422423
4.715,0.416219,0.305368,0.870088,0.900512,0.099224,0.439764,0.540000,0.580393,0.999419,-0.034089,1.422852
4.732,0.430600,0.327156,0.869718,0.900112,0.099224,0.439764,0.540000,0.597419,0.000000,0.000000,1.424217
4.749,0.445811,0.350203,0.869349,0.899712,0.110987,0.446196,0.542783,0.613966,0.931475,0.363805,1.426171
4.766,0.460163,0.371947,0.868979,0.899312,0.122393,0.450878,0.549289,0.627120,0.959611,0.281332,1.428149
4.782,0.473657,0.392392,0.868610,0.898913,0.134248,0.456969,0.558559,0.638102,0.938764,0.344561,1.429963
4.799,0.487980,0.414092,0.868242,0.898514,0.145391,0.462759,0.568292,0.646487,0.937513,0.347952,1.431623
4.815,0.501447,0.434496,0.867873,0.898115,0.156935,0.469926,0.579243,0.653832,0.914157,0.405361,1.433154
4.832,0.515742,0.456154,0.867506,0.897717,0.167420,0.477764,0.589845,0.659807,0.882131,0.471004,1.434605
4.847,0.529182,0.476517,0.867138,0.897319,0.177571,0.486420,0.600589,0.665262,0.854048,0.520194,1.436015
4.866,0.542609,0.496860,0.866771,0.896922,0.188142,0.496092,0.611921,0.671368,0.837072,0.547092,1.437460
4.881,0.556860,0.518452,0.866404,0.896525,0.197960,0.505470,0.622498,0.677429,0.826055,0.563590,1.438943
4.897,0.570260,0.538754,0.866038,0.896129,0.207770,0.516605,0.633730,0.683890,0.776763,0.629793,1.440439
4.913,0.584484,0.560304,0.865672,0.895733,0.216707,0.527575,0.644294,0.689992,0.751938,0.659233,1.441953
4.930,0.597857,0.580565,0.865306,0.895337,0.225214,0.539197,0.654869,0.696062,0.715683,0.698426,1.443484
4.946,0.611216,0.600807,0.864941,0.894942,0.233417,0.551238,0.665406,0.702255,0.690195,0.723623,1.445049
4.962,0.624563,0.621028,0.864576,0.894547,0.241689,0.564597,0.676578,0.708916,0.655041,0.755593,1.446649
4.987,0.638729,0.642491,0.864211,0.894152,0.252954,0.585267,0.693118,0.718340,0.606584,0.795020,1.448277
5.007,0.659541,0.674023,0.863847,0.893758,0.260596,0.600629,0.704853,0.725696,0.571465,0.820627,1.450017
5.023,0.674511,0.696703,0.863483,0.893364,0.266916,0.615936,0.715752,0.733190,0.500487,0.865744,1.451822
5.038,0.666783,0.698770,0.514004,0.672347,0.271713,0.631160,0.725167,0.742260,0.403556,0.914955,1.453615
5.055,0.667296,0.707594,0.513990,0.672175,0.275048,0.647132,0.734624,0.751244,0.280649,0.959810,1.455382
5.071,0.667807,0.716409,0.513976,0.672003,0.276988,0.664602,0.744709,0.760713,0.153566,0.988138,1.457123
5.088,0.668350,0.725766,0.513962,0.671831,0.276988,0.664602,0.754604,0.770567,0.000000,0.000000,1.458823
5.105,0.668893,0.735114,0.513948,0.671659,0.276988,0.664602,0.763739,0.780181,0.000000,0.000000,1.460482
5.121,0.669403,0.743903,0.513934,0.671488,0.276988,0.664602,0.773268,0.790717,0.000000,0.000000,1.462104
5.138,0.669944,0.753232,0.513920,0.671316,0.276988,0.664602,0.782611,0.801577,0.000000,0.000000,1.463689
5.155,0.670485,0.762551,0.513906,0.671145,0.276988,0.664602,0.791226,0.812089,0.000000,0.000000,1.465239
5.171,0.670994,0.771314,0.513892,0.670974,0.276988,0.664602,0.800203,0.823538,0.000000,0.000000,1.466758
5.188,0.671534,0.780615,0.513879,0.670803,0.276988,0.664602,0.808981,0.835283,0.000000,0.000000,1.468244
5.204,0.672073,0.789907,0.513865,0.670632,0.276988,0.664602,0.817053,0.846610,0.000000,0.000000,1.469699
5.221,0.672580,0.798643,0.513851,0.670461,0.276988,0.664602,0.825439,0.858906,0.000000,0.000000,1.471126
5.238,0.673118,0.807916,0.513837,0.670291,0.276988,0.664602,0.833623,0.871464,0.000000,0.000000,1.472525
5.254,0.673656,0.817180,0.513823,0.670120,0.272203,0.649370,0.840879,0.883826,-0.402549,-0.915399,1.473867
5.270,0.674161,0.825890,0.513809,0.669950,0.272203,0.649370,0.847958,0.896386,0.000000,0.000000,1.475187
5.288,0.674666,0.834591,0.513795,0.669780,0.265525,0.634364,0.854983,0.910253,-0.528831,-0.848727,1.476451
5.304,0.675202,0.843827,0.513782,0.669611,0.265525,0.634364,0.861413,0.923480,0.000000,0.000000,1.477696
5.320,0.675706,0.852512,0.513768,0.669441,0.261244,0.617731,0.867792,0.937946,-0.338999,-0.940787,1.478892
5.337,0.676241,0.861729,0.513754,0.669271,0.255903,0.601710,0.873700,0.944000,-0.422868,-0.906191,1.480041
5.354,0.676776,0.870938,0.513740,0.669102,0.264337,0.589984,0.879154,0.944000,0.709529,-0.704676,1.481148
5.371,0.677278,0.879596,0.513727,0.668933,0.255383,0.577516,0.884525,0.944000,-0.709035,-0.705174,1.482154
5.387,0.677812,0.888786,0.513713,0.668764,0.252108,0.560441,0.889589,0.944000,-0.259302,-0.965796,1.483065
5.404,0.678345,0.897966,0.513699,0.668595,0.249764,0.544128,0.894099,0.944000,-0.197206,-0.980362,1.483887
5.421,0.678846,0.906598,0.513685,0.668427,0.248176,0.525540,0.898914,0.944000,-0.118753,-0.992924,1.484623
5.437,0.679409,0.916300,0.513672,0.668258,0.247161,0.508961,0.902992,0.944000,-0.085406,-0.996346,1.485271
5.454,0.679909,0.924915,0.513658,0.668090,0.247156,0.492321,0.906913,0.944000,-0.000392,-1.000000,1.485844
5.470,0.680408,0.933521,0.513644,0.667922,0.247585,0.474651,0.910926,0.944000,0.033949,-0.999424,1.486343
5.488,0.680938,0.942656,0.513631,0.667754,0.249338,0.457143,0.914817,0.944000,0.138826,-0.990317,1.486771
5.505,0.681468,0.951782,0.513617,0.667586,0.251539,0.439733,0.918602,0.944000,0.174246,-0.984702,1.487130
5.521,0.681997,0.960898,0.513604,0.667419,0.253296,0.423276,0.922051,0.944000,0.147806,-0.989016,1.487419
5.537,0.682495,0.969470,0.513590,0.667251,0.256928,0.406343,0.925630,0.944000,0.287621,-0.957744,1.487646
5.553,0.683023,0.976000,0.513576,0.332916,0.251920,0.421434,0.928125,0.944000,-0.421304,0.906920,1.487684
5.570,0.683519,0.967445,0.513563,0.333083,0.257241,0.405400,0.930888,0.944000,0.421304,-0.906920,1.487791
5.587,0.684046,0.958365,0.513549,0.333250,0.251920,0.421434,0.933855,0.944000,-0.421304,0.906920,1.487981
5.604,0.684573,0.949294,0.513536,0.333417,0.257241,0.405400,0.936947,0.944000,0.421304,-0.906920,1.488239
5.621,0.685099,0.940232,0.513522,0.333583,0.252233,0.420491,0.940059,0.944000,-0.421304,0.906920,1.488574
5.638,0.685593,0.931711,0.513509,0.333750,0.257867,0.403513,0.943685,0.944000,0.421304,-0.906920,1.488967
5.656,0.686149,0.922135,0.513495,0.333916,0.252233,0.420491,0.947549,0.944000,-0.421304,0.906920,1.489434
5.674,0.686704,0.912569,0.513482,0.334082,0.257867,0.403513,0.951563,0.944000,0.421304,-0.906920,1.489960
5.690,0.687259,0.903012,0.513468,0.334248,0.252859,0.418604,0.955333,0.944000,-0.421304,0.906920,1.490551
5.707,0.687751,0.894525,0.513455,0.334414,0.258180,0.402570,0.959461,0.944000,0.421304,-0.906920,1.491188
5.725,0.688274,0.885517,0.513441,0.334579,0.252859,0.418604,0.960000,0.944000,-0.421304,0.906920,1.491884
5.741,0.688796,0.876518,0.513428,0.334745,0.257867,0.403513,0.960000,0.944000,0.421304,-0.906920,1.492626
5.757,0.689288,0.868057,0.513414,0.334910,0.252859,0.418604,0.960000,0.944000,-0.421304,0.906920,1.493426
5.773,0.689778,0.859605,0.513401,0.335075,0.258180,0.402570,0.960000,0.944000,0.421304,-0.906920,1.494265
5.790,0.690299,0.850633,0.513388,0.335240,0.252859,0.418604,0.960000,0.944000,-0.421304,0.906920,1.495164
5.807,0.690819,0.841670,0.513374,0.335405,0.257867,0.403513,0.960000,0.944000,0.421304,-0.906920,1.496106
5.823,0.691308,0.833243,0.513361,0.335569,0.252546,0.419548,0.960000,0.944000,-0.421304,0.906920,1.497105
5.839,0.691827,0.824298,0.513347,0.335734,0.257554,0.404456,0.960000,0.944000,0.421304,-0.906920,1.498145
5.856,0.692315,0.815887,0.513334,0.335898,0.252546,0.419548,0.960000,0.944000,-0.421304,0.906920,1.499237
5.872,0.692803,0.807485,0.513321,0.336062,0.257867,0.403513,0.960000,0.944000,0.421304,-0.906920,1.500359
5.889,0.693321,0.798567,0.513307,0.336226,0.252546,0.419548,0.960000,0.944000,-0.421304,0.906920,1.501531
5.906,0.693838,0.789658,0.513294,0.336390,0.257867,0.403513,0.960000,0.944000,0.421304,-0.906920,1.502727
5.924,0.694354,0.780757,0.513281,0.336553,0.252546,0.419548,0.960000,0.944000,-0.421304,0.906920,1.503964
5.940,0.694870,0.771866,0.513268,0.336717,0.257554,0.404456,0.960000,0.944000,0.421304,-0.906920,1.505217
5.957,0.695356,0.763506,0.513254,0.336880,0.252233,0.420491,0.960000,0.944000,-0.421304,0.906920,1.506496
5.972,0.695871,0.754632,0.513241,0.337043,0.257241,0.405400,0.960000,0.944000,0.421304,-0.906920,1.507789
5.989,0.696355,0.746289,0.513228,0.337206,0.251920,0.421434,0.960000,0.944000,-0.421304,0.906920,1.509096
6.006,0.696869,0.737433,0.513215,0.337369,0.257241,0.405400,0.960000,0.944000,0.421304,-0.906920,1.510411
6.022,0.697382,0.728585,0.513201,0.337532,0.251920,0.421434,0.960000,0.944000,-0.421304,0.906920,1.511735
6.040,0.697895,0.719747,0.513188,0.337694,0.257241,0.405400,0.960000,0.944000,0.421304,-0.906920,1.513061
6.057,0.698408,0.710918,0.513175,0.337856,0.252233,0.420491,0.960000,0.944000,-0.421304,0.906920,1.514391
6.072,0.698890,0.702616,0.513162,0.338019,0.257241,0.405400,0.960000,0.944000,0.421304,-0.906920,1.515717
6.089,0.699371,0.694323,0.513149,0.338181,0.251920,0.421434,0.960000,0.944000,-0.421304,0.906920,1.517040
6.106,0.699882,0.685520,0.513135,0.338342,0.257241,0.405400,0.960000,0.944000,0.421304,-0.906920,1.518356
6.123,0.700392,0.676725,0.513122,0.338504,0.251920,0.421434,0.960000,0.944000,-0.421304,0.906920,1.519660
6.140,0.700902,0.667940,0.513109,0.338666,0.257241,0.405400,0.960000,0.944000,0.421304,-0.906920,1.520953
6.156,0.701412,0.659163,0.513096,0.338827,0.252233,0.420491,0.960000,0.944000,-0.421304,0.906920,1.522225
6.173,0.701890,0.650911,0.513083,0.338988,0.257554,0.404456,0.960000,0.944000,0.421304,-0.906920,1.523479
6.190,0.702399,0.642152,0.513070,0.339149,0.252546,0.419548,0.960000,0.944000,-0.421304,0.906920,1.524696
6.206,0.702877,0.633917,0.513057,0.339310,0.257867,0.403513,0.960000,0.944000,0.421304,-0.906920,1.525886
6.222,0.703384,0.625175,0.513044,0.339471,0.252859,0.418604,0.960000,0.944000,-0.421304,0.906920,1.527022
6.239,0.703861,0.616956,0.513031,0.339631,0.258180,0.402570,0.960000,0.944000,0.421304,-0.906920,1.528122
6.255,0.704368,0.608232,0.513018,0.339791,0.253172,0.417661,0.960000,0.944000,-0.421304,0.906920,1.529153
6.272,0.704844,0.600029,0.513005,0.339952,0.258493,0.401627,0.960000,0.944000,0.421304,-0.906920,1.530145
6.289,0.705349,0.591323,0.512992,0.340112,0.253172,0.417661,0.960000,0.944000,-0.421304,0.906920,1.531053
6.307,0.705854,0.582625,0.512979,0.340272,0.258493,0.401627,0.960000,0.944000,0.421304,-0.906920,1.531919
6.323,0.706358,0.573936,0.512966,0.340431,0.253172,0.417661,0.960000,0.943299,-0.421304,0.906920,1.532686
6.339,0.706862,0.565255,0.512953,0.340591,0.258180,0.402570,0.960000,0.942184,0.421304,-0.906920,1.533404
6.356,0.707336,0.557093,0.512940,0.340750,0.252859,0.418604,0.960000,0.939383,-0.421304,0.906920,1.533993
6.374,0.707838,0.548430,0.512927,0.340910,0.258180,0.402570,0.960000,0.936234,0.421304,-0.906920,1.534542
6.390,0.708341,0.539776,0.512914,0.341069,0.252859,0.418604,0.960000,0.931422,-0.421304,0.906920,1.534942
6.407,0.708843,0.531130,0.512901,0.341228,0.257867,0.403513,0.960000,0.926627,0.421304,-0.906920,1.535309
6.423,0.709314,0.523001,0.512888,0.341386,0.252546,0.419548,0.960000,0.920001,-0.421304,0.906920,1.535525
6.440,0.709815,0.514372,0.512875,0.341545,0.257554,0.404456,0.960000,0.913591,0.421304,-0.906920,1.535717
6.456,0.710286,0.506259,0.512862,0.341703,0.252233,0.420491,0.960000,0.905378,-0.421304,0.906920,1.535757
6.472,0.710786,0.497648,0.512850,0.341862,0.257241,0.405400,0.960000,0.897606,0.421304,-0.906920,1.535791
6.490,0.711256,0.489551,0.512837,0.342020,0.251920,0.421434,0.960000,0.888105,-0.421304,0.906920,1.535678
6.506,0.711755,0.480957,0.512824,0.342178,0.256928,0.406343,0.960000,0.879231,0.421304,-0.906920,1.535576
6.522,0.712223,0.472876,0.512811,0.342336,0.251607,0.422377,0.960000,0.868705,-0.421304,0.906920,1.535336
6.539,0.712721,0.464299,0.512798,0.342493,0.256928,0.406343,0.960000,0.858302,0.421304,-0.906920,1.535116
6.555,0.713219,0.455731,0.512785,0.342651,0.251920,0.421434,0.960000,0.847611,-0.421304,0.906920,1.534768
6.572,0.713686,0.447675,0.512773,0.342808,0.256928,0.406343,0.960000,0.837032,0.421304,-0.906920,1.534443
6.588,0.714153,0.439627,0.512760,0.342965,0.251607,0.422377,0.960000,0.824952,-0.421304,0.906920,1.534000
6.605,0.714649,0.431084,0.512747,0.343122,0.256928,0.406343,0.960000,0.813080,0.421304,-0.906920,1.533598
6.621,0.715144,0.422550,0.512734,0.343279,0.251920,0.421434,0.960000,0.801641,-0.421304,0.906920,1.533160
6.637,0.715610,0.414526,0.512722,0.343436,0.256928,0.406343,0.960000,0.790512,0.421304,-0.906920,1.532780
6.653,0.716075,0.406510,0.512709,0.343593,0.251920,0.421434,0.960000,0.779225,-0.421304,0.906920,1.532383
6.670,0.716540,0.398502,0.512696,0.343749,0.257241,0.405400,0.960000,0.767567,0.421304,-0.906920,1.532044
6.687,0.717033,0.390002,0.512683,0.343905,0.251920,0.421434,0.960000,0.755656,-0.421304,0.906920,1.531674
6.704,0.717526,0.381510,0.512671,0.344061,0.257241,0.405400,0.960000,0.744079,0.421304,-0.906920,1.531361
6.721,0.718019,0.373027,0.512658,0.344217,0.251920,0.421434,0.960000,0.732250,-0.421304,0.906920,1.531019
6.738,0.718511,0.364552,0.512645,0.344373,0.257241,0.405400,0.960000,0.720753,0.421304,-0.906920,1.530731
6.755,0.719002,0.356086,0.512633,0.344529,0.251920,0.421434,0.960000,0.709042,-0.421304,0.906920,1.530421
6.772,0.719493,0.347629,0.512620,0.344684,0.257241,0.405400,0.960000,0.697687,0.421304,-0.906920,1.530168
6.789,0.719983,0.339179,0.512608,0.344839,0.251920,0.421434,0.960000,0.686015,-0.421304,0.906920,1.529877
6.805,0.720473,0.330739,0.512595,0.344995,0.256928,0.406343,0.960000,0.675319,0.421304,-0.906920,1.529636
6.822,0.720934,0.322802,0.512582,0.345150,0.251607,0.422377,0.960000,0.663630,-0.421304,0.906920,1.529357
6.839,0.721423,0.314379,0.512570,0.345304,0.256928,0.406343,0.960000,0.652179,0.421304,-0.906920,1.529118
6.856,0.721911,0.305963,0.512557,0.345459,0.251920,0.421434,0.960000,0.641094,-0.421304,0.906920,1.528841
6.872,0.722370,0.298051,0.512545,0.345614,0.257241,0.405400,0.960000,0.629425,0.421304,-0.906920,1.528586
6.889,0.722858,0.289652,0.512532,0.345768,0.251920,0.421434,0.960000,0.617411,-0.421304,0.906920,1.528291
6.907,0.723345,0.281262,0.512520,0.345922,0.257241,0.405400,0.960000,0.605501,0.421304,-0.906920,1.528019
6.923,0.723831,0.272880,0.512507,0.346076,0.251920,0.421434,0.960000,0.593243,-0.421304,0.906920,1.527707
6.939,0.724317,0.264507,0.512495,0.346230,0.256928,0.406343,0.960000,0.581788,0.421304,-0.906920,1.527416
6.955,0.724774,0.256634,0.512482,0.346384,0.251920,0.421434,0.960000,0.570116,-0.421304,0.906920,1.527101
6.972,0.725231,0.248768,0.512470,0.346538,0.256928,0.406343,0.960000,0.558446,0.421304,-0.906920,1.526797
6.988,0.725687,0.240911,0.512457,0.346691,0.251607,0.422377,0.960000,0.545912,-0.421304,0.906920,1.526482
7.005,0.726171,0.232571,0.512445,0.346844,0.256928,0.406343,0.960000,0.533359,0.421304,-0.906920,1.526176
7.022,0.726654,0.224239,0.512432,0.346998,0.251607,0.422377,0.960000,0.520806,-0.421304,0.906920,1.525881
7.038,0.727137,0.215916,0.512420,0.347151,0.256615,0.407286,0.960000,0.508855,0.421304,-0.906920,1.525576
7.055,0.727591,0.208090,0.512407,0.347304,0.256615,0.407286,0.960000,0.496843,0.000000,0.000000,1.525272
7.070,0.728045,0.200272,0.512395,0.347456,0.256615,0.407286,0.960000,0.484800,0.000000,0.000000,1.524975
7.086,0.728498,0.192462,0.512383,0.347609,0.256615,0.407286,0.960000,0.472815,0.000000,0.000000,1.524698
7.102,0.728951,0.184659,0.512370,0.347761,0.256615,0.407286,0.960000,0.460889,0.000000,0.000000,1.524443
7.118,0.729404,0.176865,0.512358,0.347913,0.256615,0.407286,0.960000,0.449021,0.000000,0.000000,1.524208
7.135,0.729856,0.169078,0.512345,0.348065,0.256615,0.407286,0.960000,0.437211,0.000000,0.000000,1.523992
7.151,0.730307,0.161299,0.512333,0.348217,0.256615,0.407286,0.960000,0.425459,0.000000,0.000000,1.523797
7.167,0.730758,0.153528,0.512321,0.348369,0.256615,0.407286,0.960000,0.413104,0.000000,0.000000,1.523630
7.184,0.731237,0.145279,0.512308,0.348521,0.256615,0.407286,0.960000,0.401582,0.000000,0.000000,1.523490
7.201,0.731687,0.137523,0.512296,0.348672,0.256615,0.407286,0.960000,0.389415,0.000000,0.000000,1.523370
7.216,0.732165,0.129291,0.512284,0.348824,0.256615,0.407286,0.960000,0.378038,0.000000,0.000000,1.523271
7.233,0.732614,0.121551,0.512272,0.348975,0.256615,0.407286,0.960000,0.366026,0.000000,0.000000,1.523191
7.251,0.733091,0.113335,0.512259,0.349126,0.256615,0.407286,0.960000,0.354096,0.000000,0.000000,1.523131
7.267,0.733567,0.105127,0.512247,0.349277,0.256615,0.407286,0.960000,0.342946,0.000000,0.000000,1.523091
7.284,0.734015,0.097410,0.512235,0.349427,0.256615,0.407286,0.960000,0.331179,0.000000,0.000000,1.523070
7.300,0.734491,0.089219,0.512223,0.349578,0.256615,0.407286,0.960000,0.319496,0.000000,0.000000,1.523068
7.317,0.734966,0.081036,0.512210,0.349728,0.256615,0.407286,0.960000,0.307900,0.000000,0.000000,1.523085
7.333,0.735440,0.072862,0.512198,0.349879,0.256615,0.407286,0.960000,0.297068,0.000000,0.000000,1.523121
7.349,0.735886,0.065175,0.512186,0.350029,0.256615,0.407286,0.960000,0.286315,0.000000,0.000000,1.523174
7.366,0.736332,0.057497,0.512174,0.350179,0.256615,0.407286,0.960000,0.275655,0.000000,0.000000,1.523246
7.382,0.736777,0.049826,0.512161,0.350329,0.256615,0.407286,0.960000,0.264453,0.000000,0.000000,1.523338
7.400,0.737249,0.041684,0.512149,0.350478,0.256615,0.407286,0.960000,0.253380,0.000000,0.000000,1.523452
7.416,0.737722,0.033550,0.512137,0.350628,0.256615,0.407286,0.960000,0.242438,0.000000,0.000000,1.523587
7.433,0.738193,0.025424,0.512125,0.350777,0.256615,0.407286,0.960000,0.231624,0.000000,0.000000,1.523741
7.449,0.738664,0.024000,0.512113,0.649074,0.256615,0.407286,0.960000,0.222696,0.000000,0.000000,1.524047
7.466,0.739107,0.031633,0.512101,0.648925,0.256615,0.407286,0.960000,0.213086,0.000000,0.000000,1.524385
7.482,0.739578,0.039734,0.512089,0.648776,0.256615,0.407286,0.960000,0.204100,0.000000,0.000000,1.524777
7.499,0.740020,0.047351,0.512077,0.648627,0.256615,0.407286,0.960000,0.194608,0.000000,0.000000,1.525219
7.515,0.740489,0.055437,0.512065,0.648478,0.256615,0.407286,0.960000,0.185728,0.000000,0.000000,1.525713
7.532,0.740930,0.063039,0.512052,0.648330,0.256615,0.407286,0.960000,0.176044,0.000000,0.000000,1.526234
7.549,0.741398,0.071108,0.512040,0.648181,0.256615,0.407286,0.960000,0.166695,0.000000,0.000000,1.526785
7.566,0.741839,0.078695,0.512028,0.648033,0.256615,0.407286,0.960000,0.155939,0.000000,0.000000,1.527367
7.583,0.742334,0.087222,0.512016,0.647885,0.256615,0.407286,0.960000,0.145542,0.000000,0.000000,1.527986
7.600,0.742801,0.095266,0.512004,0.647737,0.256615,0.407286,0.960000,0.134931,0.000000,0.000000,1.528640
7.618,0.743267,0.103303,0.511992,0.647590,0.256615,0.407286,0.960000,0.124117,0.000000,0.000000,1.529330
7.635,0.743733,0.111332,0.511980,0.647442,0.256615,0.407286,0.960000,0.113111,0.000000,0.000000,1.530056
7.650,0.744199,0.119353,0.511968,0.647295,0.256615,0.407286,0.960000,0.102582,0.000000,0.000000,1.530816
7.666,0.744636,0.126895,0.511956,0.647147,0.256615,0.407286,0.960000,0.091788,0.000000,0.000000,1.531599
7.683,0.745073,0.134429,0.511944,0.647000,0.256615,0.407286,0.960000,0.080757,0.000000,0.000000,1.532407
7.699,0.745510,0.141955,0.511932,0.646853,0.256615,0.407286,0.960000,0.069046,0.000000,0.000000,1.533249
7.716,0.745974,0.149944,0.511921,0.646706,0.256615,0.407286,0.960000,0.057346,0.000000,0.000000,1.534124
7.734,0.746437,0.157925,0.511909,0.646560,0.256615,0.407286,0.960000,0.056000,0.000000,0.000000,1.535025
7.750,0.746927,0.166366,0.511897,0.646413,0.256615,0.407286,0.960000,0.056000,0.000000,0.000000,1.535936
