t,px,py,vx,vy,hx,hy,ax,ay,action_hx,action_hy,ai_error_avg
15.085,0.404283,0.782536,0.600105,-0.019104,0.182742,0.665524,0.960000,0.943982,0.000000,0.000000,1.608714
15.100,0.407944,0.755958,0.600005,-0.018584,0.182742,0.665524,0.960000,0.941834,0.000000,0.000000,1.609112
15.117,0.411602,0.729406,0.599905,-0.018066,0.182742,0.665524,0.960000,0.937544,0.000000,0.000000,1.609467
15.133,0.415255,0.702881,0.599805,-0.017548,0.182742,0.665524,0.960000,0.931217,0.000000,0.000000,1.609766
15.148,0.418905,0.676383,0.599706,-0.017030,0.182742,0.665524,0.960000,0.923055,0.000000,0.000000,1.609998
15.165,0.422552,0.649911,0.599606,-0.016513,0.182742,0.665524,0.960000,0.913057,0.000000,0.000000,1.610171
15.182,0.426422,0.621812,0.599506,-0.015997,0.182742,0.665524,0.960000,0.902209,0.000000,0.000000,1.610297
15.199,0.430289,0.593742,0.599407,-0.015481,0.182742,0.665524,0.960000,0.890781,0.000000,0.000000,1.610384
15.216,0.434151,0.565700,0.599307,-0.014965,0.182742,0.665524,0.960000,0.879814,0.000000,0.000000,1.610447
15.232,0.437783,0.539334,0.599208,-0.014450,0.182742,0.665524,0.960000,0.869406,0.000000,0.000000,1.610525
15.249,0.441411,0.512994,0.599109,-0.013936,0.182742,0.665524,0.960000,0.858915,0.000000,0.000000,1.610617
15.265,0.445263,0.485036,0.599010,-0.013422,0.182742,0.665524,0.960000,0.849278,0.000000,0.000000,1.610732
15.282,0.449110,0.457106,0.598911,-0.012908,0.182742,0.665524,0.960000,0.840711,0.000000,0.000000,1.610876
15.299,0.452953,0.429203,0.598812,-0.012396,0.182742,0.665524,0.960000,0.833238,0.000000,0.000000,1.611045
15.317,0.456793,0.401329,0.598713,-0.011883,0.182742,0.665524,0.960000,0.826734,0.000000,0.000000,1.611233
15.332,0.460628,0.373483,0.598614,-0.011371,0.182742,0.665524,0.960000,0.821416,0.000000,0.000000,1.611435
15.349,0.464235,0.347300,0.598516,-0.010860,0.182742,0.665524,0.960000,0.816501,0.000000,0.000000,1.611647
15.366,0.468063,0.319510,0.598417,-0.010349,0.182742,0.665524,0.960000,0.812279,0.000000,0.000000,1.611866
15.393,0.471887,0.291747,0.598319,-0.009839,0.182742,0.665524,0.960000,0.807045,0.000000,0.000000,1.612095
15.419,0.477730,0.249328,0.598220,-0.009329,0.182742,0.665524,0.960000,0.803735,0.000000,0.000000,1.612341
15.440,0.483792,0.205322,0.598122,-0.008820,0.182742,0.665524,0.960000,0.802690,0.000000,0.000000,1.612598
15.480,0.488053,0.174386,0.598024,-0.008311,0.182742,0.665524,0.960000,0.802248,0.000000,0.000000,1.612861
15.511,0.497239,0.107696,0.597926,-0.007802,0.182742,0.665524,0.960000,0.804270,0.000000,0.000000,1.613130
15.544,0.504178,0.057322,0.597828,-0.007295,0.182742,0.665524,0.960000,0.806631,0.000000,0.000000,1.613383
15.573,0.511557,0.024000,0.597730,1.006787,0.182742,0.665524,0.960000,0.796693,0.000000,0.000000,1.613396
15.602,0.518035,0.071030,0.597633,1.006281,0.182742,0.665524,0.960000,0.799102,0.000000,0.000000,1.613651
15.636,0.524730,0.119633,0.597535,1.005774,0.182742,0.665524,0.960000,0.810382,0.000000,0.000000,1.614006
15.660,0.532087,0.173043,0.597437,1.005268,0.182742,0.665524,0.960000,0.821843,0.000000,0.000000,1.614394
15.693,0.537655,0.213464,0.597340,1.004763,0.182742,0.665524,0.960000,0.837845,0.000000,0.000000,1.614792
15.727,0.544774,0.265152,0.597243,1.004258,0.182742,0.665524,0.960000,0.853953,0.000000,0.000000,1.615187
15.770,0.552332,0.320015,0.597145,1.003754,0.182742,0.665524,0.960000,0.873698,0.000000,0.000000,1.615583
15.788,0.561880,0.389332,0.597048,1.003250,0.182742,0.665524,0.960000,0.882907,0.000000,0.000000,1.615987
15.820,0.566094,0.419929,0.596951,1.002747,0.182742,0.665524,0.960000,0.899404,0.000000,0.000000,1.616396
15.839,0.572964,0.469802,0.596854,1.002244,0.182742,0.665524,0.960000,0.911082,0.000000,0.000000,1.616810
15.859,0.577170,0.500338,0.596757,1.001742,0.182742,0.665524,0.960000,0.924420,0.000000,0.000000,1.617222
15.879,0.581593,0.532450,0.596661,1.001240,0.182742,0.665524,0.960000,0.938732,0.000000,0.000000,1.617627
15.896,0.586012,0.564529,0.596564,1.000739,0.182742,0.665524,0.960000,0.944000,0.000000,0.000000,1.618023
15.913,0.589985,0.593372,0.596467,1.000238,0.182742,0.665524,0.960000,0.944000,0.000000,0.000000,1.618408
15.932,0.593733,0.620585,0.596371,0.999738,0.182742,0.665524,0.960000,0.944000,0.000000,0.000000,1.618780
15.950,0.597698,0.649370,0.596274,0.999238,0.182742,0.665524,0.960000,0.944000,0.000000,0.000000,1.619136
15.970,0.601879,0.679723,0.596178,0.998739,0.182742,0.665524,0.960000,0.944000,0.000000,0.000000,1.619469
15.988,0.606276,0.711643,0.596082,0.998240,0.182742,0.665524,0.960000,0.944000,0.000000,0.000000,1.619775
16.006,0.610229,0.740341,0.595986,0.997742,0.182742,0.665524,0.960000,0.944000,0.000000,0.000000,1.620058
16.023,0.613959,0.767418,0.595890,0.997244,0.182742,0.665524,0.960000,0.944000,0.000000,0.000000,1.620323
16.041,0.617685,0.794469,0.595794,0.996747,0.182742,0.665524,0.960000,0.944000,0.000000,0.000000,1.620569
16.060,0.621845,0.824671,0.595698,0.996251,0.182742,0.665524,0.960000,0.944000,0.000000,0.000000,1.620792
16.076,0.625783,0.853255,0.595603,0.995754,0.182742,0.665524,0.960000,0.944000,0.000000,0.000000,1.620989
16.097,0.629497,0.880224,0.595507,0.995259,0.182742,0.665524,0.960000,0.944000,0.000000,0.000000,1.621159
16.114,0.634082,0.913505,0.595411,0.994763,0.182742,0.665524,0.960000,0.944000,0.000000,0.000000,1.621291
16.131,0.637789,0.940420,0.595316,0.994268,0.182742,0.665524,0.960000,0.944000,0.000000,0.000000,1.621390
16.151,0.641493,0.967309,0.595221,0.993774,0.182742,0.665524,0.960000,0.944000,0.000000,0.000000,1.621457
16.172,0.645846,0.976000,0.595126,0.006720,0.182742,0.665524,0.960000,0.944000,0.000000,0.000000,1.621845
16.191,0.650412,0.942852,0.595030,0.007213,0.182742,0.665524,0.960000,0.944000,0.000000,0.000000,1.622244
16.209,0.654322,0.914467,0.594935,0.007706,0.182742,0.665524,0.960000,0.942357,0.000000,0.000000,1.622636
16.227,0.658228,0.886111,0.594840,0.008198,0.182742,0.665524,0.960000,0.938016,0.000000,0.000000,1.623000
16.247,0.662346,0.856209,0.594746,0.008690,0.182742,0.665524,0.960000,0.931684,0.000000,0.000000,1.623322
16.264,0.666461,0.826338,0.594651,0.009181,0.182742,0.665524,0.960000,0.924537,0.000000,0.000000,1.623597
16.283,0.670139,0.799637,0.594556,0.009672,0.182742,0.665524,0.960000,0.915518,0.000000,0.000000,1.623829
16.300,0.674245,0.769825,0.594462,0.010162,0.182742,0.665524,0.960000,0.906775,0.000000,0.000000,1.624020
16.317,0.677916,0.743178,0.594367,0.010652,0.182742,0.665524,0.960000,0.896924,0.000000,0.000000,1.624172
16.337,0.681798,0.714992,0.594273,0.011141,0.182742,0.665524,0.960000,0.885537,0.000000,0.000000,1.624287
16.355,0.686108,0.683705,0.594179,0.011630,0.194997,0.661254,0.960000,0.877328,0.970398,-0.241513,1.624430
16.371,0.689767,0.657137,0.594084,0.012119,0.205776,0.654243,0.960000,0.870639,0.906888,-0.421373,1.624587
16.393,0.693208,0.632158,0.593990,0.012606,0.218526,0.662718,0.960000,0.864648,0.903354,0.428897,1.624776
16.410,0.697290,0.602524,0.593896,0.013094,0.208532,0.645949,0.960000,0.857678,-0.640684,-0.767805,1.624933
16.434,0.701797,0.569804,0.593802,0.013581,0.218514,0.659919,0.960000,0.853727,0.707247,0.706967,1.625125
16.447,0.705871,0.540230,0.593709,0.014067,0.218514,0.659919,0.960000,0.850822,0.000000,0.000000,1.625315
16.465,0.709726,0.512240,0.593615,0.014553,0.230557,0.654599,0.960000,0.848673,0.953657,-0.300897,1.625500
16.485,0.713364,0.485832,0.593521,0.015039,0.217941,0.663459,0.960000,0.847181,-0.893830,0.448405,1.625687
16.503,0.717425,0.456346,0.593428,0.015524,0.231192,0.656654,0.960000,0.846164,0.938827,-0.344390,1.625865
16.519,0.721483,0.426890,0.593334,0.016008,0.219336,0.662743,0.960000,0.846734,-0.938827,0.344390,1.626062
16.538,0.725110,0.400561,0.593241,0.016492,0.232080,0.657075,0.960000,0.848274,0.953062,-0.302776,1.626265
16.555,0.728946,0.372711,0.593148,0.016976,0.220044,0.662428,0.960000,0.850930,-0.953062,0.302776,1.626482
16.572,0.732565,0.346434,0.593055,0.017459,0.232212,0.657695,0.960000,0.854208,0.963507,-0.267684,1.626699
16.590,0.736181,0.320184,0.592962,0.017941,0.232212,0.657695,0.960000,0.858572,0.000000,0.000000,1.626919
16.615,0.740218,0.290875,0.592869,0.018423,0.232212,0.657695,0.960000,0.864589,0.000000,0.000000,1.627132
16.633,0.745313,0.253890,0.592776,0.018905,0.232212,0.657695,0.960000,0.869332,0.000000,0.000000,1.627335
16.650,0.749130,0.226179,0.592683,0.019386,0.242685,0.669334,0.960000,0.873841,0.783234,0.621726,1.627519
16.669,0.752943,0.198495,0.592590,0.019866,0.234612,0.655738,0.960000,0.878396,-0.639232,-0.769014,1.627700
16.686,0.756541,0.172376,0.592498,0.020347,0.245713,0.664169,0.960000,0.882653,0.878981,0.476858,1.627862
16.710,0.760135,0.146283,0.592405,0.020826,0.259072,0.663380,0.960000,0.886723,0.999113,-0.042116,1.628003
16.720,0.763937,0.118682,0.592313,0.021305,0.248041,0.671987,0.960000,0.890607,-0.873520,0.486788,1.628135
16.737,0.767524,0.092641,0.592220,0.021784,0.261351,0.670202,0.960000,0.894269,0.995445,-0.095342,1.628245
16.754,0.771318,0.065096,0.592128,0.022262,0.273785,0.673298,0.960000,0.896824,0.984544,0.175135,1.628317
16.779,0.774898,0.039107,0.592036,0.022740,0.286912,0.669738,0.960000,0.898533,0.981746,-0.190198,1.628350
16.790,0.778685,0.024000,0.591944,0.976783,0.287563,0.687394,0.960000,0.882418,0.051534,0.998671,1.627297
16.806,0.782257,0.049937,0.591852,0.976306,0.298503,0.680890,0.960000,0.868199,0.920442,-0.390880,1.626400
16.826,0.785616,0.074324,0.591760,0.975830,0.312599,0.681881,0.960000,0.855081,0.998741,0.050170,1.625814
16.841,0.789601,0.103254,0.591669,0.975354,0.325077,0.684611,0.960000,0.849063,0.988014,0.154367,1.625559
16.859,0.793163,0.129114,0.591577,0.974878,0.337590,0.686996,0.960000,0.848086,0.990857,0.134915,1.625516
16.876,0.796722,0.154947,0.591485,0.974404,0.350956,0.687527,0.960000,0.850467,0.999597,0.028373,1.625586
16.899,0.800486,0.182273,0.591394,0.973929,0.367240,0.689463,0.960000,0.856123,0.996412,0.084632,1.625723
16.916,0.805082,0.215637,0.591302,0.973455,0.379858,0.690188,0.960000,0.862108,0.999160,0.040968,1.625908
16.933,0.808629,0.241393,0.591211,0.972982,0.392487,0.690152,0.960000,0.868892,0.999998,-0.002036,1.626114
16.956,0.812174,0.267123,0.591120,0.972509,0.409553,0.689026,0.960000,0.879459,0.998891,-0.047081,1.626347
16.972,0.816964,0.301900,0.591029,0.972036,0.421401,0.687697,0.960000,0.887452,0.996808,-0.079840,1.626598
16.991,0.820293,0.326068,0.590938,0.971564,0.434721,0.686053,0.960000,0.896966,0.996136,-0.087826,1.626860
17.010,0.824034,0.353230,0.590847,0.971093,0.449515,0.684139,0.960000,0.908062,0.995759,-0.092002,1.627132
17.026,0.828187,0.383380,0.590756,0.970622,0.460000,0.682510,0.960000,0.917050,0.995194,-0.097922,1.627406
17.045,0.831506,0.407476,0.590665,0.970151,0.460000,0.680965,0.960000,0.927564,0.996938,-0.078192,1.627678
17.061,0.835444,0.436061,0.590575,0.969681,0.460000,0.679512,0.960000,0.936274,0.996181,-0.087317,1.627946
17.079,0.838756,0.460109,0.590484,0.969211,0.460000,0.677756,0.960000,0.944000,0.995591,-0.093803,1.628211
17.095,0.842479,0.487135,0.590393,0.968742,0.460000,0.675935,0.960000,0.944000,0.994682,-0.102995,1.628470
17.112,0.845991,0.512635,0.590303,0.968273,0.460000,0.674226,0.960000,0.944000,0.995317,-0.096667,1.628722
17.129,0.849500,0.538109,0.590213,0.967805,0.460000,0.672711,0.960000,0.944000,0.996323,-0.085678,1.628968
17.150,0.853006,0.563558,0.590123,0.967337,0.460000,0.671198,0.960000,0.944000,0.997065,-0.076561,1.629215
17.166,0.856920,0.591972,0.590032,0.966870,0.460000,0.669856,0.960000,0.944000,0.997426,-0.071700,1.629474
17.183,0.860624,0.618864,0.589942,0.966403,0.460000,0.668643,0.960000,0.944000,0.997642,-0.068630,1.629742
17.204,0.864119,0.644236,0.589852,0.965936,0.460000,0.667204,0.960000,0.944000,0.997829,-0.065853,1.630020
17.223,0.868432,0.675547,0.589763,0.965471,0.460000,0.665968,0.960000,0.944000,0.998041,-0.062560,1.630310
17.240,0.872330,0.703847,0.589673,0.965005,0.460000,0.664912,0.960000,0.944000,0.998215,-0.059728,1.630612
17.257,0.875814,0.729144,0.589583,0.964540,0.460000,0.663959,0.960000,0.944000,0.998357,-0.057307,1.630925
17.273,0.879091,0.752928,0.589494,0.964076,0.460000,0.663041,0.960000,0.944000,0.998480,-0.055120,1.631248
17.290,0.882364,0.776689,0.589404,0.963611,0.460000,0.662159,0.960000,0.944000,0.998594,-0.053016,1.631579
17.305,0.885633,0.800426,0.589315,0.963148,0.460000,0.661258,0.960000,0.944000,0.998699,-0.050992,1.631919
17.323,0.889104,0.825621,0.589225,0.962685,0.460000,0.660342,0.960000,0.944000,0.998803,-0.048922,1.632269
17.342,0.892775,0.852272,0.589136,0.962222,0.460000,0.659417,0.960000,0.944000,0.998903,-0.046819,1.632627
17.359,0.896646,0.880375,0.589047,0.961760,0.460000,0.658626,0.960000,0.944000,0.999001,-0.044694,1.632991
17.378,0.900106,0.905494,0.588958,0.961298,0.460000,0.657779,0.960000,0.944000,0.999080,-0.042879,1.633345
17.395,0.903969,0.933541,0.588869,0.960837,0.460000,0.657098,0.960000,0.944000,0.999162,-0.040932,1.633652
17.415,0.905192,0.956758,0.588780,0.960376,0.460000,0.656279,0.960000,0.944000,0.999225,-0.039366,1.633864
17.433,0.906280,0.976000,0.588691,0.040084,0.460000,0.655539,0.960000,0.940126,0.999297,-0.037484,1.634215
17.450,0.910132,0.948037,0.588603,0.040544,0.460000,0.654943,0.960000,0.937020,0.999360,-0.035780,1.634574
17.470,0.905385,0.926278,0.588514,0.041004,0.460000,0.654227,0.960000,0.933161,0.999408,-0.034411,1.634906
17.492,0.905711,0.896433,0.588426,0.041463,0.460000,0.653444,0.960000,0.928896,0.999463,-0.032765,1.635166
17.513,0.910359,0.862685,0.588337,0.041921,0.460000,0.652800,0.960000,0.925441,0.999521,-0.030962,1.635313
17.532,0.914398,0.833368,0.588249,0.042379,0.460000,0.652187,0.960000,0.922192,0.999565,-0.029480,1.635367
17.556,0.918432,0.804080,0.588161,0.042837,0.460000,0.651515,0.960000,0.918902,0.999606,-0.028069,1.635350
17.575,0.923067,0.770433,0.588072,0.043294,0.460000,0.650963,0.960000,0.916923,0.999648,-0.026523,1.635287
17.595,0.927093,0.741204,0.587984,0.043751,0.460000,0.650438,0.960000,0.915552,0.999681,-0.025253,1.635194
17.614,0.931115,0.712004,0.587896,0.044207,0.460000,0.649963,0.960000,0.914721,0.999711,-0.024044,1.635080
17.633,0.934932,0.684291,0.587808,0.044663,0.460000,0.649510,0.960000,0.914087,0.999737,-0.022950,1.634943
17.652,0.938746,0.656607,0.587721,0.045118,0.460000,0.649100,0.960000,0.913393,0.999760,-0.021906,1.634780
17.670,0.942355,0.630406,0.587633,0.045573,0.460000,0.648707,0.960000,0.912815,0.999780,-0.020962,1.634602
17.690,0.945960,0.604231,0.587545,0.046028,0.460000,0.648290,0.960000,0.912316,0.999799,-0.020058,1.634414
17.708,0.949962,0.575177,0.587458,0.046482,0.460000,0.647913,0.960000,0.912145,0.999818,-0.019098,1.634222
17.726,0.953760,0.547603,0.587370,0.046935,0.460000,0.647590,0.960000,0.912318,0.999834,-0.018229,1.634032
17.742,0.957155,0.522956,0.587283,0.047388,0.460000,0.647281,0.960000,0.912632,0.999847,-0.017486,1.633838
17.759,0.960547,0.498334,0.587196,0.047841,0.460000,0.646985,0.960000,0.913064,0.999859,-0.016774,1.633642
17.776,0.963935,0.473736,0.587108,0.048293,0.460000,0.646717,0.960000,0.913578,0.999871,-0.016091,1.633442
17.793,0.967121,0.450609,0.587021,0.048745,0.460000,0.646443,0.960000,0.914205,0.999880,-0.015475,1.633241
17.809,0.970502,0.426061,0.586934,0.049196,0.460000,0.646181,0.960000,0.914810,0.999890,-0.014844,1.633033
17.826,0.973880,0.401537,0.586847,0.049647,0.460000,0.645929,0.960000,0.915294,0.999899,-0.014240,1.632815
17.844,0.977255,0.377038,0.586761,0.050097,0.460000,0.645687,0.960000,0.915598,0.999907,-0.013660,1.632586
17.860,0.980626,0.352563,0.586674,0.050547,0.460000,0.645456,0.960000,0.915689,0.999914,-0.013104,1.632344
17.877,0.982857,0.328113,0.413413,0.050996,0.460000,0.645234,0.960000,0.911624,0.999921,-0.012570,1.631919
17.894,0.979493,0.303687,0.413500,0.051445,0.460000,0.645020,0.960000,0.907510,0.999927,-0.012058,1.631499
17.914,0.976131,0.279286,0.413586,0.051894,0.460000,0.644780,0.960000,0.902703,0.999933,-0.011567,1.631089
17.931,0.972181,0.250607,0.413672,0.052342,0.460000,0.644585,0.960000,0.898648,0.999939,-0.011013,1.630688
17.948,0.968827,0.226254,0.413759,0.052790,0.460000,0.644398,0.960000,0.894619,0.999944,-0.010564,1.630295
17.965,0.965476,0.201926,0.413845,0.053237,0.460000,0.644219,0.960000,0.890616,0.999949,-0.010134,1.629909
17.982,0.962128,0.177622,0.413931,0.053684,0.460000,0.644047,0.960000,0.886637,0.999953,-0.009721,1.629531
17.999,0.958783,0.153343,0.414017,0.054130,0.460000,0.643892,0.960000,0.882922,0.999957,-0.009325,1.629159
18.015,0.955639,0.130514,0.414103,0.054576,0.460000,0.643743,0.960000,0.879337,0.999960,-0.008968,1.628799
18.031,0.952498,0.107708,0.414189,0.055021,0.460000,0.643599,0.960000,0.875877,0.999963,-0.008624,1.628450
18.047,0.949359,0.084925,0.414275,0.055466,0.460000,0.643461,0.960000,0.872519,0.999966,-0.008293,1.628110
18.063,0.946224,0.062165,0.414361,0.055911,0.460000,0.643329,0.960000,0.869147,0.999968,-0.007975,1.627773
18.079,0.943092,0.039428,0.414446,0.056355,0.460000,0.643193,0.960000,0.865398,0.999971,-0.007670,1.627433
18.096,0.939768,0.024000,0.414532,0.943201,0.460000,0.643071,0.960000,0.851129,0.999973,-0.007357,1.626360
18.112,0.936642,0.046692,0.414617,0.942758,0.460000,0.642946,0.960000,0.843602,0.999975,-0.007075,1.625850
18.129,0.933325,0.070778,0.414703,0.942315,0.460000,0.642826,0.960000,0.845429,0.999977,-0.006787,1.625750
18.146,0.930010,0.094840,0.414788,0.941873,0.460000,0.642710,0.960000,0.852000,0.999979,-0.006510,1.625816
18.163,0.926699,0.118878,0.414873,0.941431,0.460000,0.642600,0.960000,0.859155,0.999980,-0.006245,1.625904
18.180,0.923391,0.142892,0.414958,0.940990,0.460000,0.642494,0.960000,0.868174,0.999982,-0.005991,1.626053
18.197,0.920087,0.166882,0.415043,0.940549,0.460000,0.642398,0.960000,0.877258,0.999983,-0.005747,1.626223
18.214,0.916980,0.189438,0.415128,0.940108,0.460000,0.642301,0.960000,0.887185,0.999985,-0.005526,1.626404
18.229,0.913682,0.213380,0.415213,0.939668,0.460000,0.642213,0.960000,0.896716,0.999986,-0.005301,1.626594
18.246,0.910581,0.235891,0.415298,0.939229,0.460000,0.642128,0.960000,0.906367,0.999987,-0.005098,1.626790
18.262,0.907483,0.258379,0.415383,0.938789,0.460000,0.642041,0.960000,0.916715,0.999988,-0.004903,1.626991
18.279,0.904195,0.282249,0.415467,0.938350,0.460000,0.641958,0.960000,0.927153,0.999989,-0.004703,1.627198
18.297,0.900911,0.306095,0.415552,0.937912,0.460000,0.641878,0.960000,0.937832,0.999990,-0.004511,1.627415
18.313,0.897629,0.329918,0.415636,0.937474,0.460000,0.641806,0.960000,0.944000,0.999991,-0.004328,1.627632
18.329,0.894544,0.352317,0.415721,0.937037,0.460000,0.641733,0.960000,0.944000,0.999991,-0.004162,1.627847
18.346,0.891269,0.376091,0.415805,0.936600,0.460000,0.641662,0.960000,0.944000,0.999992,-0.003992,1.628058
18.363,0.887998,0.399842,0.415889,0.936163,0.460000,0.641594,0.960000,0.944000,0.999993,-0.003829,1.628266
18.379,0.884729,0.423570,0.415973,0.935727,0.460000,0.641533,0.960000,0.944000,0.999993,-0.003673,1.628472
18.396,0.881656,0.445879,0.416057,0.935291,0.460000,0.641471,0.960000,0.944000,0.999994,-0.003533,1.628678
18.414,0.878394,0.469559,0.416141,0.934856,0.460000,0.641411,0.960000,0.944000,0.999994,-0.003389,1.628888
18.431,0.875136,0.493215,0.416225,0.934421,0.460000,0.641353,0.960000,0.944000,0.999995,-0.003251,1.629102
18.448,0.871881,0.516847,0.416309,0.933987,0.460000,0.641298,0.960000,0.944000,0.999995,-0.003118,1.629337
18.463,0.868629,0.540456,0.416393,0.933553,0.460000,0.641248,0.960000,0.944000,0.999996,-0.002991,1.629590
18.480,0.865571,0.562654,0.416476,0.933119,0.460000,0.641201,0.960000,0.944000,0.999996,-0.002877,1.629860
18.496,0.862517,0.584830,0.416560,0.932686,0.460000,0.641152,0.960000,0.944000,0.999996,-0.002766,1.630143
18.513,0.859274,0.608368,0.416643,0.932253,0.460000,0.641105,0.960000,0.944000,0.999996,-0.002654,1.630441
18.531,0.856035,0.631883,0.416726,0.931821,0.460000,0.640720,0.960000,0.944000,0.999763,-0.021776,1.630752
18.548,0.852799,0.655374,0.416810,0.931389,0.460000,0.640338,0.960000,0.944000,0.999767,-0.021578,1.631073
18.564,0.849567,0.678841,0.416893,0.930958,0.460000,0.639682,0.960000,0.944000,0.999311,-0.037120,1.631402
18.582,0.846338,0.702285,0.416976,0.930527,0.460000,0.638945,0.960000,0.944000,0.999131,-0.041671,1.631735
18.599,0.843112,0.725706,0.417059,0.930096,0.460000,0.638132,0.960000,0.944000,0.998942,-0.045998,1.632073
18.615,0.839889,0.749103,0.417142,0.929666,0.460000,0.637304,0.960000,0.944000,0.998762,-0.049751,1.632412
18.632,0.836858,0.771102,0.417225,0.929237,0.460000,0.636460,0.960000,0.944000,0.998859,-0.047747,1.632751
18.649,0.833642,0.794453,0.417308,0.928807,0.460000,0.635657,0.960000,0.944000,0.998968,-0.045422,1.633087
18.665,0.830429,0.817780,0.417390,0.928379,0.460000,0.634893,0.960000,0.944000,0.999066,-0.043211,1.633416
18.682,0.827219,0.841083,0.417473,0.927950,0.460000,0.634209,0.960000,0.944000,0.999155,-0.041106,1.633734
18.699,0.824201,0.862995,0.417555,0.927522,0.460000,0.633515,0.960000,0.944000,0.999231,-0.039221,1.634037
18.716,0.820997,0.886252,0.417638,0.927095,0.460000,0.632859,0.960000,0.944000,0.999311,-0.037105,1.634316
18.731,0.817797,0.909486,0.417720,0.926668,0.460000,0.632275,0.960000,0.944000,0.999383,-0.035113,1.634566
18.750,0.814788,0.931331,0.417803,0.926241,0.460000,0.631692,0.960000,0.944000,0.999456,-0.032980,1.634781
18.765,0.811594,0.954519,0.417885,0.925815,0.460000,0.631143,0.960000,0.944000,0.999517,-0.031081,1.634956
18.781,0.808403,0.976000,0.417967,0.074611,0.460000,0.630655,0.960000,0.941826,0.999570,-0.029310,1.635290
18.797,0.805403,0.954220,0.418049,0.075036,0.460000,0.630188,0.960000,0.939777,0.999607,-0.028028,1.635622
18.814,0.802406,0.932462,0.418131,0.075461,0.460000,0.629720,0.960000,0.937726,0.999648,-0.026523,1.635949
18.831,0.799225,0.909367,0.418213,0.075886,0.460000,0.629299,0.960000,0.935930,0.999680,-0.025303,1.636268
18.846,0.796234,0.887652,0.418294,0.076310,0.460000,0.628896,0.960000,0.934255,0.999707,-0.024208,1.636578
18.862,0.793245,0.865960,0.418376,0.076734,0.460000,0.628595,0.960000,0.932693,0.999837,-0.018049,1.636876
18.880,0.790260,0.844288,0.418458,0.077157,0.460000,0.628377,0.960000,0.931149,0.999924,-0.012352,1.637161
18.896,0.787092,0.821286,0.418539,0.077580,0.460000,0.628357,0.960000,0.929725,0.999999,-0.001102,1.637432
18.914,0.783927,0.798306,0.418621,0.078002,0.460000,0.628337,0.960000,0.928413,0.999999,-0.001131,1.637689
18.931,0.780764,0.775349,0.418702,0.078424,0.460000,0.628187,0.960000,0.927203,0.999964,-0.008531,1.637931
18.948,0.777605,0.752416,0.418783,0.078846,0.460000,0.627886,0.960000,0.926084,0.999855,-0.017016,1.638160
18.965,0.774450,0.729505,0.418865,0.079267,0.460000,0.626954,0.960000,0.925100,0.998432,-0.055977,1.638375
18.980,0.771482,0.707963,0.418946,0.079688,0.460000,0.624942,0.960000,0.924105,0.992661,-0.120933,1.638576
18.997,0.768518,0.686443,0.419027,0.080108,0.460000,0.622177,0.960000,0.923076,0.986095,-0.166184,1.638764
19.012,0.765557,0.664945,0.419108,0.080528,0.460000,0.617996,0.960000,0.921961,0.971641,-0.236459,1.638939
19.030,0.762414,0.642126,0.419189,0.080947,0.460000,0.612406,0.960000,0.920996,0.948695,-0.316193,1.639105
19.047,0.759273,0.619329,0.419270,0.081367,0.460000,0.606619,0.960000,0.920138,0.944911,-0.327329,1.639262
19.064,0.756136,0.596555,0.419350,0.081785,0.460000,0.598365,0.960000,0.919247,0.884337,-0.466848,1.639407
19.081,0.753003,0.573805,0.419431,0.082203,0.460000,0.588616,0.960000,0.918293,0.810391,-0.585889,1.639539
19.096,0.750056,0.552413,0.419512,0.082621,0.460000,0.576712,0.960000,0.917330,0.698786,-0.715331,1.639663
19.112,0.747113,0.531044,0.419592,0.083039,0.460000,0.560286,0.960000,0.916341,0.159782,-0.987152,1.639777
19.131,0.744172,0.509695,0.419672,0.083456,0.450276,0.549006,0.960000,0.915323,-0.770001,-0.638043,1.639884
19.147,0.741051,0.487035,0.419753,0.083872,0.438900,0.541330,0.960000,0.914039,-0.900838,-0.434154,1.639977
19.161,0.737932,0.464398,0.419833,0.084288,0.438900,0.541330,0.960000,0.912541,0.000000,0.000000,1.640053
19.179,0.735001,0.443113,0.419913,0.084704,0.429159,0.530078,0.960000,0.910472,-0.771334,-0.636431,1.640111
19.195,0.731889,0.420521,0.419993,0.085119,0.435386,0.514697,0.960000,0.907677,0.493092,-0.869977,1.640141
19.212,0.728780,0.397952,0.420073,0.085534,0.423575,0.516564,0.960000,0.905274,-0.993681,0.112237,1.640172
19.229,0.725857,0.376731,0.420153,0.085949,0.422706,0.498926,0.960000,0.902361,-0.068868,-0.997626,1.640188
19.245,0.722754,0.354207,0.420233,0.086363,0.413654,0.488141,0.960000,0.899557,-0.761518,-0.648144,1.640196
19.261,0.719837,0.333028,0.420313,0.086776,0.424540,0.481460,0.960000,0.896357,0.915859,-0.401499,1.640187
19.277,0.716923,0.311871,0.420392,0.087189,0.412715,0.479776,0.960000,0.893329,-0.994868,-0.101182,1.640179
19.295,0.714011,0.290735,0.420472,0.087602,0.408956,0.462898,0.960000,0.889733,-0.297721,-0.954653,1.640155
19.311,0.710921,0.268301,0.420552,0.088015,0.408255,0.479509,0.960000,0.886552,-0.058977,0.998259,1.640134
19.327,0.708016,0.247207,0.420631,0.088427,0.402090,0.464079,0.960000,0.882881,-0.488172,-0.872748,1.640099
